#Text:Aitareyabrāhmaṇa
#Edition:DCS version
#Notes:Few manual changes (e.g. space before vigraha)
#Todo:Sentence split!


1.1.1	agnir vai devānām avamo viṣṇuḥ paramas tadantareṇa sarvā anyā devatāḥ
7.22.5	athānūbandhyāyai samiṣṭayajuṣām upariṣṭāt
7.22.6	kṣatram prapadye kṣatram mā brahmaṇo gopāyatu kṣatrāya svāheti tat tad itīṁ kṣatraṃ vā eṣa prapadyate yo rāṣṭram prapadyate kṣatraṃ hi rāṣṭraṃ taṃ kṣatram prapannam brahma na parijināti kṣatram mā brahmaṇo gopāyatv ity āha yathainaṃ kṣatram brahmaṇo gopāyet kṣatrāya svāheti tad enat prīṇāti tad enat prītam brahmaṇo gopāyati
7.22.7	saiṣeṣṭāpūrtasyaivāparijyāniḥ kṣatriyasya yajamānasya yad ete āhutī tasmād ete eva hotavye
7.23.1	athaindro vai devatayā kṣatriyo bhavati traiṣṭubhaś chandasā pañcadaśaḥ stomena somo rājyena rājanyo bandhunā sa ha dīkṣamāṇa eva brāhmaṇatām abhyupaiti yat kṛṣṇājinam adhyūhati yad dīkṣitavrataṃ carati yad enam brāhmaṇā abhisaṃgacchante tasya ha dīkṣamāṇasyendra evendriyam ādatte triṣṭub vīryam pañcadaśaḥ stoma āyuḥ somo rājyam pitaro yaśas kīrtim anyo vā ayam asmad bhavati brahma vā ayam bhavati brahma vā ayam upāvartata iti vadantaḥ
7.23.2	sa purastād dīkṣāyā āhutiṃ hutvāhavanīyam upatiṣṭheta
7.23.3	nendrād devatāyā emi na triṣṭubhaś chandaso na pañcadaśāt stomān na somād rājño na pitryād bandhor mā ma indra indriyam ādita mā triṣṭub vīryam mā pañcadaśaḥ stoma āyur mā somo rājyam mā pitaro yaśas kīrtiṃ sahendriyeṇa vīryeṇāyuṣā rājyena yaśasā bandhunāgnim upaimi gāyatrīṃ chandas trivṛtaṃ stomaṃ somaṃ rājānam brahma prapadye brāhmaṇo bhavāmīti
7.23.4	tasya ha nendra indriyam ādatte na triṣṭub vīryaṃ na pañcadaśaḥ stoma āyur na somo rājyaṃ na pitaro yaśas kīrtiṃ ya evam etām āhutiṃ hutvāhavanīyam upasthāya dīkṣate kṣatriyaḥ san
7.24.1	athāgneyo vai devatayā kṣatriyo dīkṣito bhavati gāyatraś chandasā trivṛt stomena brāhmaṇo bandhunā sa hodavasyann eva kṣatriyatām abhyupaiti tasya hodavasyato 'gnir eva teja ādatte gāyatrī vīryaṃ trivṛt stoma āyur brāhmaṇā brahma yaśas kīrtim anyo vā ayam asmad bhavati kṣatraṃ vā ayam bhavati kṣatraṃ vā ayam upāvartata iti vadantaḥ
7.24.2	so 'nūbandhyāyai samiṣṭayajuṣām upariṣṭāddhutvāhutim āhavanīyam upatiṣṭheta
7.24.3	nāgner devatāyā emi na gāyatryāś chandaso na trivṛtaḥ stomān na brahmaṇo bandhor mā me 'gnis teja ādita mā gāyatrī vīryam mā trivṛt stoma āyur mā brāhmaṇā brahma yaśas kīrtiṃ saha tejasā vīryeṇāyuṣā brahmaṇā yaśasā kīrtyendraṃ devatām upaimi triṣṭubhaṃ chandaḥ pañcadaśaṃ stomaṃ somaṃ rājānaṃ kṣatram prapadye kṣatriyo bhavāmi devāḥ pitaraḥ pitaro devā yo 'smi sa san yaje svam ma idam iṣṭaṃ svam pūrtaṃ svaṃ śrāntaṃ svaṃ hutam tasya me 'yam agnir upadraṣṭāyaṃ vāyur upaśrotāsāv ādityo 'nukhyātedam ahaṃ ya evāsmi so 'smīti
7.24.4	tasya ha nāgnis teja ādatte na gāyatrī vīryaṃ na trivṛt stoma āyur na brāhmaṇā brahma yaśas kīrtiṃ ya evam etām āhutiṃ hutvāhavanīyam upasthāyodavasyati kṣatriyaḥ san
7.25.1	athāto dīkṣāyā āvedanasyaiva tad āhur yad brāhmaṇasya dīkṣitasya brāhmaṇo 'dīkṣiṣṭeti dīkṣām āvedayanti kathaṃ kṣatriyasyāvedayed iti
7.25.2	yathaivaitad brāhmaṇasya dīkṣitasya brāhmaṇo 'dīkṣiṣṭeti dīkṣām āvedayanty evam evaitat kṣatriyasyāvedayet purohitasyārṣeyeṇeti
7.25.3	tat tad itīṁ
7.25.4	nidhāya vā eṣa svāny āyudhāni brahmaṇa evāyudhair brahmaṇo rūpeṇa brahma bhūtvā yajñam upāvartata tasmāt tasya purohitasyārṣeyeṇa dīkṣām āvedayeyuḥ purohitasyārṣeyeṇa pravaram pravṛṇīran
7.26.1	athāto yajamānabhāgasyaiva tad āhuḥ prāśnīyāt kṣatriyo yajamānabhāgā3m na prāśnīyā3t iti
7.26.2	yat prāśnīyād ahutāddhutam prāśya pāpīyān syād yanna prāśnīyād yajñād ātmānam antariyād yajño vai yajamānabhāgaḥ
7.26.3	sa brahmaṇe parihṛtyaḥ
7.26.4	purohitāyatanaṃ vā etat kṣatriyasya yad brahmārdhātmo ha vā eṣa kṣatriyasya yat purohita upāha parokṣeṇaiva prāśitarūpam āpnoti nāsya pratyakṣam bhakṣito bhavati
7.26.5	yajña u ha vā eṣa pratyakṣaṃ yad brahmā brahmaṇi hi sarvo yajñaḥ pratiṣṭhito yajñe yajamāno yajña eva tad yajñam apyatyarjanti yathāpsv āpo yathāgnāv agniṃ tad vai nātiricyate tad enaṃ na hinasti tasmāt sa brahmaṇe parihṛtyaḥ
7.26.6	agnau haike juhvati prajāpater vibhān nāma lokas tasmiṃs tvā dadhāmi saha yajamānena svāheti tat tathā na kuryād yajamāno vai yajamānabhāgo yajamānaṃ ha so 'gnau pravṛṇakti ya enaṃ tatra brūyād yajamānam agnau prāvārkṣīḥ prāsyāgniḥ prāṇān dhakṣyati mariṣyati yajamāna iti śaśvat tathā syāt tasmāt tasyāśāṃ neyād āśāṃ neyāt
7.27.1	viśvaṃtaro ha sauṣadmanaḥ śyāparṇān paricakṣāṇo viśyāparṇaṃ yajñam ājahre taddhānubudhya śyāparṇās taṃ yajñam ājagmus te ha tadantarvedy āsāṃcakrire tān ha dṛṣṭvovāca pāpasya vā ime karmaṇaḥ kartāra āsate 'pūtāyai vāco vaditāro yacchyāparṇā imān utthāpayateme me 'ntarvedi māsiṣateti tatheti tān utthāpayāṃcakruḥ
7.27.2	te hotthāpyamānā ruruvire ye tebhyo bhūtavīrebhyo 'sitamṛgāḥ kaśyapānāṃ somapītham abhijigyuḥ pārikṣitasya janamejayasya vikaśyape yajñe tais te tatra vīravanta āsuḥ kaḥ svit so 'smāko 'sti vīro ya imaṃ somapītham abhijeṣyatīti
7.27.3	ayam aham asmi vo vīra iti hovāca rāmo mārgaveyaḥ
7.27.4	rāmo hāsa mārgaveyo 'nūcānaḥ śyāparṇīyas teṣāṃ hottiṣṭhatām uvācāpi nu rājann itthaṃvidaṃ veder utthāpayantīti yas tvaṃ kathaṃ vettha brahmabandhav iti
7.28.1	yatrendraṃ devatāḥ paryavṛñjan viśvarūpaṃ tvāṣṭram abhyamaṃsta vṛtram astṛta yatīn sālāvṛkebhyaḥ prādād arurmaghān avadhīd bṛhaspateḥ pratyavadhīd iti tatrendraḥ somapīthena vyārdhyatendrasyānu vyṛddhiṃ kṣatraṃ somapīthena vyārdhyatāpīndraḥ somapīthe 'bhavat tvaṣṭur āmuṣya somaṃ tad vyṛddham evādyāpi kṣatraṃ somapīthena sa yas tam bhakṣaṃ vidyād yaḥ kṣatrasya somapīthena vyṛddhasya yena kṣatraṃ samṛdhyate kathaṃ taṃ veder utthāpayantīti
7.28.2	vettha brāhmaṇa tvaṃ tam bhakṣām veda hīti taṃ vai no brāhmaṇa brūhīti tasmai vai te rājann iti hovāca
7.29.1	trayāṇām bhakṣāṇām ekam āhariṣyanti somaṃ vā dadhi vāpo vā
7.29.2	sa yadi somam brāhmaṇānāṃ sa bhakṣo brāhmaṇāṃs tena bhakṣeṇa jinviṣyasi brāhmaṇakalpas te prajāyām ājaniṣyata ādāyy āpāyy āvasāyī yathākāmaprayāpyo yadā vai kṣatriyāya pāpam bhavati brāhmaṇakalpo 'sya prajāyām ājāyata īśvaro hāsmād dvitīyo vā tṛtīyo vā brāhmaṇatām abhyupaitoḥ sa brahmabandhavena jijyūṣitaḥ
7.29.3	atha yadi dadhi vaiśyānāṃ sa bhakṣo vaiśyāṃs tena bhakṣeṇa jinviṣyasi vaiśyakalpas te prajāyām ājaniṣyate 'nyasya balikṛd anyasyādyo yathākāmajyeyo yadā vai kṣatriyāya pāpam bhavati vaiśyakalpo 'sya prajāyām ājāyata īśvaro hāsmād dvitīyo vā tṛtīyo vā vaiśyatām abhyupaitoḥ sa vaiśyatayā jijyūṣitaḥ
7.29.4	atha yady apaḥ śūdrāṇāṃ sa bhakṣaḥ śūdrāṃs tena bhakṣeṇa jinviṣyasi śūdrakalpas te prajāyām ājaniṣyate 'nyasya preṣyaḥ kāmotthāpyo yathākāmavadhyo yadā vai kṣatriyāya pāpam bhavati śūdrakalpo 'sya prajāyām ājāyata īśvaro hāsmād dvitīyo vā tṛtīyo vā śūdratām abhyupaitoḥ sa śūdratayā jijyūṣitaḥ
7.30.1	ete vai te trayo bhakṣā rājann iti hovāca yeṣām āśāṃ neyāt kṣatriyo yajamānaḥ
7.30.2	athāsyaiṣa svo bhakṣo nyagrodhasyāvarodhāś ca phalāni caudumbarāṇy āśvatthāni plākṣāṇy abhiṣuṇuyāt tāni bhakṣayet so 'sya svo bhakṣaḥ
7.30.3	yato vā adhi devā yajñeneṣṭvā svargaṃ lokam āyaṃs tatraitāṃś camasān nyubjaṃs te nyagrodhā abhavan nyubjā iti hāpy enān etarhy ācakṣate kurukṣetre te ha prathamajā nyagrodhānāṃ tebhyo hānye 'dhijātāḥ
7.30.4	te yan nyañco 'rohaṃs tasmān nyaṅ rohati nyagroho nyagroho vai nāma taṃ nyagrohaṃ santaṃ nyagrodha ity ācakṣate parokṣeṇa parokṣapriyā iva hi devāḥ
7.31.1	teṣāṃ yaś camasānāṃ raso 'vāṅ ait te 'varodhā abhavann atha ya ūrdhvas tāni phalāni
7.31.2	eṣa ha vāva kṣatriyaḥ svād bhakṣān naiti yo nyagrodhasyāvarodhāṃś ca phalāni ca bhakṣayaty upāha parokṣeṇaiva somapītham āpnoti nāsya pratyakṣam bhakṣito bhavati parokṣam iva ha vā eṣa somo rājā yan nyagrodhaḥ parokṣam ivaiṣa brahmaṇo rūpam upanigacchati yat kṣatriyaḥ purodhayaiva dīkṣayaiva pravareṇaiva
7.31.3	kṣatraṃ vā etad vanaspatīnāṃ yan nyagrodhaḥ kṣatraṃ rājanyo nitata iva hīha kṣatriyo rāṣṭre vasan bhavati pratiṣṭhita iva nitata iva nyagrodho 'varodhair bhūmyām pratiṣṭhita iva
7.31.4	tad yat kṣatriyo yajamāno nyagrodhasyāvarodhāṃś ca phalāni ca bhakṣayaty ātmany eva tat kṣatraṃ vanaspatīnām pratiṣṭhāpayati kṣatra ātmānam
7.31.5	kṣatra ha vai sa ātmani kṣatraṃ vanaspatīnām pratiṣṭhāpayati nyagrodha ivāvarodhair bhūmyām prati rāṣṭre tiṣṭhaty ugraṃ hāsya rāṣṭram avyathyam bhavati ya evam etam bhakṣam bhakṣayati kṣatriyo yajamānaḥ
7.32.1	atha yad audumbarāṇy ūrjo vā eṣo 'nnādyād vanaspatir ajāyata yad udumbaro bhaujyaṃ vā etad vanaspatīnām ūrjam evāsmiṃs tad annādyaṃ ca bhaujyaṃ ca vanaspatīnāṃ kṣatre dadhāti
7.32.2	atha yad āśvatthāni tejaso vā eṣa vanaspatir ajāyata yad aśvatthaḥ sāmrājyaṃ vā etad vanaspatīnām teja evāsmiṃs tat sāmrājyaṃ ca vanaspatīnāṃ kṣatre dadhāti
7.32.3	atha yat plākṣāṇi yaśaso vā eṣa vanaspatir ajāyata yat plakṣaḥ svārājyaṃ ca ha vā etad vairājyaṃ ca vanaspatīnāṃ yaśa evāsmiṃs tat svārājyavairājye ca vanaspatīnāṃ kṣatre dadhāti
7.32.4	etāny asya purastād upakḷptāni bhavanty atha somaṃ rājānaṃ krīṇanti te rājña evāvṛtopavasathāt prativeśaiś caranty athaupavasathyam ahar etāny adhvaryuḥ purastād upakalpayetādhiṣavaṇaṃ carmādhiṣavaṇe phalake droṇakalaśaṃ daśāpavitram adrīn pūtabhṛtaṃ cādhavanīyaṃ ca sthālīm udañcanaṃ camasaṃ ca tad yad etad rājānam prātar abhiṣuṇvanti tad enāni dvedhā vigṛhṇīyād abhy anyāni sunuyān mādhyaṃdināyānyāni pariśiṃṣyāt
7.33.1	tad yatraitāṃś camasān unnayeyus tad etaṃ yajamānacamasam unnayet tasmin dve darbhataruṇake prāste syātāṃ tayor vaṣaṭkṛte 'ntaḥparidhi pūrvam prāsyed dadhikrāvṇo akāriṣaṃ ity etayarcā sasvāhākārayānuvaṣaṭkṛte 'param ā dadhikrāḥ śavasā pañca kṛṣṭīr iti
7.33.2	tad yatraitāṃś camasān āhareyus tad etaṃ yajamānacamasam āharet tān yatrodgṛhṇīyus tad enam upodgṛhṇīyāt tad yadeḍāṃ hotopahvayeta yadā camasam bhakṣayed athainam etayā bhakṣayet
7.33.3	yad atra śiṣṭaṃ rasinaḥ sutasya yad indro apibac chacībhiḥ idaṃ tad asya manasā śivena somaṃ rājānam iha bhakṣayāmīti
7.33.4	śivo ha vā asmā eṣa vānaspatyaḥ śivena manasā bhakṣito bhavaty ugraṃ hāsya rāṣṭram avyathyam bhavati ya evam etam bhakṣam bhakṣayati kṣatriyo yajamānaḥ
7.33.5	śaṃ na edhi hṛde pītaḥ pra ṇa āyur jīvase soma tārīr ity ātmanaḥ pratyabhimarśaḥ
7.33.6	īśvaro ha vā eṣo 'pratyabhimṛṣṭo manuṣyasyāyuḥ pratyavahartor anarhan mā bhakṣayatīti tad yad etenātmānam abhimṛśaty āyur eva tat pratirate
7.33.7	āpyāyasva sametu te saṃ te payāṃsi sam u yantu vājā iti camasam āpyāyayaty abhirūpābhyāṃ yad yajñe 'bhirūpaṃ tat samṛddham
7.34.1	tad yatraitāṃś camasān sādayeyus tad etaṃ yajamānacamasaṃ sādayet tān yatra prakampayeyus tad enam anuprakampayed athainam āhṛtam bhakṣayen narāśaṃsapītasya deva soma te mativida ūmaiḥ pitṛbhir bhakṣitasya bhakṣayāmīti prātaḥsavane nārāśaṃso bhakṣa ūrvair iti mādhyaṃdine kāvyair iti tṛtīyasavane
7.34.2	ūmā vai pitaraḥ prātaḥsavana ūrvā mādhyaṃdine kāvyās tṛtīyasavane tad etat pitṝn evāmṛtān savanabhājaḥ karoti
7.34.3	sarvo haiva so 'mṛta iti ha smāha priyavrataḥ somāpo yaḥ kaśca savanabhāg iti
7.34.4	amṛtā ha vā asya pitaraḥ savanabhājo bhavanty ugraṃ hāsya rāṣṭram avyathyam bhavati ya evam etam bhakṣam bhakṣayati kṣatriyo yajamānaḥ
7.34.5	samāna ātmanaḥ pratyabhimarśaḥ samānam āpyāyanaṃ camasasya
7.34.6	prātaḥsavanasyaivāvṛtā prātaḥsavane careyur mādhyaṃdinasya mādhyaṃdine tṛtīyasavanasya tṛtīyasavane
7.34.7	tam evam etam bhakṣam provāca rāmo mārgaveyo viśvaṃtarāya sauṣadmanāya
7.34.8	tasmin hovāca prokte sahasram u ha brāhmaṇa tubhyaṃ dadmaḥ saśyāparṇa u me yajña iti
7.34.9	etam u haiva provāca turaḥ kāvaṣeyo janamejayāya pārikṣitāyaitam u haiva procatuḥ parvatanāradau somakāya sāhadevyāya sahadevāya sārñjayāya babhrave daivāvṛdhāya bhīmāya vaidarbhāya nagnajite gāndhārāyaitam u haiva provācāgniḥ sanaśrutāyāriṃdamāya kratuvide jānakaya etam u haiva provāca vasiṣṭhaḥ sudāse paijavanāya te ha te sarva eva mahaj jagmur etam bhakṣam bhakṣayitvā sarve haiva mahārājā āsur āditya iva ha sma śriyām pratiṣṭhitās tapanti sarvābhyo digbhyo balim āvahantaḥ
7.34.10	āditya iva ha vai śriyām pratiṣṭhitas tapati sarvābhyo digbhyo balim āvahaty ugraṃ hāsya rāṣṭram avyathyam bhavati ya evam etam bhakṣam bhakṣayati kṣatriyo yajamāno yajamānaḥ
8.1.1	athātaḥ stutaśastrayor eva
8.1.2	aikāhikam prātaḥsavanam aikāhikaṃ tṛtīyasavanam ete vai śānte kḷpte pratiṣṭhite savane yad aikāhike śāntyai kḷptyai pratiṣṭhityā apracyutyai
8.1.3	ukto mādhyaṃdinaḥ pavamāno ya ubhayasāmno bṛhatpṛṣṭhasyobhe hi sāmanī kriyete
8.1.4	ā tvā rathaṃ yathotaya idaṃ vaso sutam andha iti rāthaṃtarī pratipad rāthaṃtaro 'nucaraḥ pavamānokthaṃ vā etad yan marutvatīyam pavamāne vā atra rathaṃtaraṃ kurvanti bṛhat pṛṣṭhaṃ savīvadhatāyai tad idaṃ rathaṃtaraṃ stutam ābhyām pratipadanucarābhyām anuśaṃsati
8.1.5	atho brahma vai rathaṃtaraṃ kṣatraṃ bṛhad brahma khalu vai kṣatrāt pūrvam brahmapurastān ma ugraṃ rāṣṭram avyathyam asad ity athānnaṃ vai rathaṃtaram annam evāsmai tat purastāt kalpayaty atheyaṃ vai pṛthivī rathaṃtaram iyaṃ khalu vai pratiṣṭhā pratiṣṭhām evāsmai tat purastāt kalpayati
8.1.6	samāna indranihavo 'vibhaktaḥ so 'hnām udvān brāhmaṇaspatya ubhayasāmno rūpam ubhe hi sāmanī kriyete
8.1.7	samānyo dhāyyā avibhaktās tā ahnām
8.1.8	aikāhiko marutvatīyaḥ pragāthaḥ
8.2.1	janiṣṭhā ugraḥ sahase turāyeti sūktam ugravat sahasvat tat kṣatrasya rūpam mandra ojiṣṭha ity ojasvat tat kṣatrasya rūpam bahulābhimāna ity abhivad abhibhūtyai rūpaṃ tad ekādaśarcam bhavaty ekādaśākṣarā vai triṣṭup traiṣṭubho vai rājanya ojo vā indriyaṃ vīryaṃ triṣṭub ojaḥ kṣatraṃ vīryaṃ rājanyas tad enam ojasā kṣatreṇa vīryeṇa samardhayati tad gaurivītam bhavaty etad vai marutvatīyaṃ samṛddhaṃ yad gaurivītaṃ tasyoktam brāhmaṇam
8.2.2	tvām iddhi havāmaha iti bṛhatpṛṣṭham bhavati kṣatraṃ vai bṛhat kṣatreṇaiva tat kṣatraṃ samardhayaty atho kṣatraṃ vai bṛhad ātmā yajamānasya niṣkevalyaṃ tad yad bṛhatpṛṣṭham bhavati kṣatraṃ vai bṛhat kṣatreṇaivainaṃ tat samardhayaty atho jyaiṣṭhyaṃ vai bṛhaj jyaiṣṭhyenaivainaṃ tat samardhayaty atho śraiṣṭhyaṃ vai bṛhac chraiṣṭhyenaivainaṃ tat samardhayati
8.2.3	abhi tvā śūra nonuma iti rathaṃtaram anurūpaṃ kurvanty ayaṃ vai loko rathaṃtaram asau loko bṛhad asya vai lokasyāsau loko 'nurūpo 'muṣya lokasyāyaṃ loko 'nurūpas tad yad rathaṃtaram anurūpaṃ kurvanty ubhāv eva tallokau yajamānāya sambhoginau kurvanty atho brahma vai rathaṃtaraṃ kṣatram bṛhad brahmaṇi khalu vai kṣatram pratiṣṭhitaṃ kṣatre brahmātho sāmna eva sayonitāyai
8.2.4	yad vāvāneti dhāyyā tasyā uktam brāhmaṇam
8.2.5	ubhayaṃ śṛṇavac ca na iti sāmapragātha ubhayasāmno rūpam ubhe hi sāmanī kriyete
8.3.1	tam u ṣṭuhi yo abhibhūtyojā iti sūktam abhivad abhibhūtyai rūpam
8.3.2	aṣāḍham ugraṃ sahamānam ābhir ity ugravat sahamānavat tat kṣatrasya rūpam
8.3.3	tat pañcadaśarcam bhavaty ojo vā indriyaṃ vīryam pañcadaśa ojaḥ kṣatraṃ vīryam rājanyas tad enam ojasā kṣatreṇa vīryeṇa samardhayati
8.3.4	tad bhāradvājam bhavati bhāradvājaṃ vai bṛhad ārṣeyeṇa saloma
8.3.5	eṣa ha vāva kṣatriyayajñaḥ samṛddho yo bṛhatpṛṣṭhas tasmād yatra kvaca kṣatriyo yajeta bṛhad eva tatra pṛṣṭhaṃ syāt tatsamṛddham
8.4.1	aikāhikā hotrā etā vai śāntāḥ kḷptāḥ pratiṣṭhitā hotrā yad aikāhikāḥ śāntyai kḷptyai pratiṣṭhityā apracyutyai tāḥ sarvarūpā bhavanti sarvasamṛddhāḥ sarvarūpatāyai sarvasamṛddhyai sarvarūpābhir hotrābhiḥ sarvasamṛddhābhiḥ sarvān kāmān avāpnavāmeti tasmād yatra kvacaikāhā asarvastomā asarvapṛṣṭhā aikāhikā eva tatra hotrāḥ syus tat samṛddham
8.4.2	ukthya evāyam pañcadaśaḥ syād ity āhur ojo vā indriyaṃ vīryam pañcadaśa ojaḥ kṣatraṃ vīryaṃ rājanyas tad enam ojasā kṣatreṇa vīryeṇa samardhayati
8.4.3	tasya triṃśat stutaśastrāṇi bhavanti triṃśadakṣarā vai virāḍ virāḍ annādyaṃ virājy evainaṃ tad annādye pratiṣṭhāpayati tasmāt tadukthyaḥ pañcadaśaḥ syād ity āhuḥ
8.4.4	jyotiṣṭoma evāgniṣṭomaḥ syāt
8.4.5	brahma vai stomānāṃ trivṛt kṣatram pañcadaśo brahma khalu vai kṣatrāt pūrvaṃ brahma purastān ma ugraṃ rāṣṭram avyathyam asad iti viśaḥ saptadaśaḥ śaudro varṇa ekaviṃśo viśaṃ caivāsmai tac chaudraṃ ca varṇam anuvartmānau kurvanty atho tejo vai stomānāṃ trivṛd vīryam pañcadaśaḥ prajātiḥ saptadaśaḥ pratiṣṭhaikaviṃśas tad enaṃ tejasā vīryeṇa prajātyā pratiṣṭhayāntataḥ samardhayati tasmāj jyotiṣṭomaḥ syāt
8.4.6	tasya caturviṃśatiḥ stutaśastrāṇi bhavanti caturviṃśatyardhamāso vai saṃvatsaraḥ saṃvatsare kṛtsnam annādyaṃ kṛtsna evainaṃ tad annādye pratiṣṭhāpayati tasmāj jyotiṣṭoma evāgniṣṭomaḥ syād agniṣṭomaḥ syāt
8.5.1	athātaḥ punarabhiṣekasyaiva
8.5.2	sūyate ha vā asya kṣatraṃ yo dīkṣate kṣatriyaḥ san sa yadāvabhṛthād udetyānūbandhyayeṣṭvodavasyaty athainam udavasānīyāyāṃ saṃsthitāyām punar abhiṣiñcanti
8.5.3	tasyaite purastād eva sambhārā upakḷptā bhavanty audumbary āsandī tasyai prādeśamātrāḥ pādāḥ syur aratnimātrāṇi śīrṣaṇyānūcyāni mauñjaṃ vivayanaṃ vyāghracarmāstaraṇam audumbaraś camasa udumbaraśākhā tasminn etasmiṃś camase 'ṣṭātayāni niṣutāni bhavanti dadhi madhu sarpir ātapavarṣyā āpaḥ śaṣpāṇi ca tokmāni ca surā dūrvā
8.5.4	tad yaiṣā dakṣiṇā sphyavartanir veder bhavati tatraitām prācīm āsandīm pratiṣṭhāpayati tasyā antarvedi dvau pādau bhavato bahirvedi dvāv iyaṃ vai śrīs tasyā etat parimitaṃ rūpaṃ yad antarvedy athaiṣa bhūmāparimito yo bahirvedi tad yad asyā antarvedi dvau pādau bhavato bahirvedi dvā ubhayoḥ kāmayor upāptyai yaś cāntarvedi yaś ca bahirvedi
8.6.1	vyāghracarmaṇāstṛṇāty uttaralomnā prācīnagrīveṇa kṣatraṃ vā etad āraṇyānām paśūnāṃ yad vyāghraḥ kṣatraṃ rājanyaḥ kṣatreṇaiva tat kṣatraṃ samardhayati
8.6.2	tām paścāt prāṅ upaviśyācya jānu dakṣiṇam abhimantrayata ubhābhyām pāṇibhyām ālabhya
8.6.3	agniṣ ṭvā gāyatryā sayuk chandasārohatu savitoṣṇihā somo 'nuṣṭubhā bṛhaspatir bṛhatyā mitrāvaruṇau paṅktyendras triṣṭubhā viśve devā jagatyā tān aham anu rājyāya sāmrājyāya bhaujyāya svārājyāya vairājyāya pārameṣṭhyāya rājyāya māhārājyāyādhipatyāya svāvaśyāyātiṣṭhāyārohāmi
8.6.4	ity etām āsandīm ārohed dakṣiṇenāgre jānunātha savyena
8.6.5	tat tad itīṁ
8.6.6	caturuttarair vai devāś chandobhiḥ sayug bhūtvaitāṃ śriyam ārohan yasyām eta etarhi pratiṣṭhitā agnir gāyatryā savitoṣṇihā somo 'nuṣṭubhā bṛhaspatir bṛhatyā mitrāvaruṇau paṅktyendras triṣṭubhā viśve devā jagatyā
8.6.7	te ete abhyanūcyete agner gāyatry abhavat sayugveti
8.6.8	kalpate ha vā asmai yogakṣema uttarottariṇīṃ ha śriyam aśnute 'śnute ha prajānām aiśvaryam ādhipatyaṃ ya evam etā anu devatā etām āsandīm ārohati kṣatriyaḥ san
8.6.9	athainam abhiṣekṣyann apāṃ śāntiṃ vācayati
8.6.10	śivena mā cakṣuṣā paśyatāpaḥ śivayā tanvopaspṛśata tvacam me sarvāṁ agnīṃr apsuṣado huve vo mayi varco balam ojo nidhatteti
8.6.11	naitasyābhiṣiṣicānasyāśāntā āpo vīryaṃ nirhaṇann iti
8.7.1	athainam udumbaraśākhām antardhāyābhiṣiñcati
8.7.2	imā āpaḥ śivatamā imāḥ sarvasya bheṣajīḥ imā rāṣṭrasya vardhanīr imā rāṣṭrabhṛto 'mṛtāḥ
8.7.3	yābhir indram abhyaṣiñcat prajāpatiḥ somaṃ rājānaṃ varuṇaṃ yamam manum tābhir adbhir abhiṣiñcāmi tvām ahaṃ rājñāṃ tvam adhirājo bhaveha
8.7.4	mahāntaṃ tvā mahīnāṃ samrājaṃ carṣaṇīnāṃ devī janitry ajījanad bhadrā janitry ajījanat
8.7.5	devasya tvā savituḥ prasave 'śvinor bāhubhyām pūṣṇo hastābhyām agnes tejasā sūryasya varcasendrasyendriyeṇābhiṣiñcāmi balāya śriyai yaśase 'nnādyāya
8.7.6	bhūr iti ya icched imam eva praty annam adyād ity atha ya icched dvipuruṣam bhūr bhuva ity atha ya icchet tripuruṣaṃ vāpratimaṃ vā bhūr bhuvaḥ svar iti
8.7.7	taddhaika āhuḥ sarvāptir vā eṣā yad etā vyāhṛtayo 'tisarveṇa hāsya parasmai kṛtam bhavatīti tam etenābhiṣiñced devasya tvā savituḥ prasave 'śvinor bāhubhyām pūṣṇo hastābhyām agnes tejasā sūryasya varcasendrasyendriyeṇābhiṣiñcāmi balāya śriyai yaśase 'nnādyāyeti
8.7.8	tad u punaḥ paricakṣate yad asarveṇa vāco 'bhiṣikto bhavatīśvaro ha tu purāyuṣaḥ praitor iti ha smāha satyakāmo jābālo yam etābhir vyāhṛtibhir nābhiṣiñcantīti
8.7.9	īśvaro ha sarvam āyur aitoḥ sarvam āpnod vijayenety u ha smāhoddālaka āruṇir yam etābhir vyāhṛtibhir abhiṣiñcantīti tam etenaivābhiṣiñced devasya tvā savituḥ prasave 'śvinor bāhubhyām pūṣṇo hastābhyām agnes tejasā sūryasya varcasendrasyendriyeṇābhiṣiñcāmi balāya śriyai yaśase 'nnādyāya bhūr bhuvaḥ svar iti
8.7.10	athaitāni ha vai kṣatriyād ījānād vyutkrāntāni bhavanti brahmakṣatre ūrg annādyam apām oṣadhīnāṃ raso brahmavarcasam irā puṣṭiḥ prajātiḥ kṣatrarūpaṃ tad atho annasya rasa oṣadhīnāṃ kṣatram pratiṣṭhā tad yad evāmū purastād āhutī juhoti tad asmin brahmakṣatre dadhāti
8.8.1	atha yad audumbary āsandī bhavaty audumbaraś camasa udumbaraśākhorg vā annādyam udumbara ūrjam evāsmiṃs tad annādyaṃ dadhāti
8.8.2	atha yad dadhi madhu ghṛtam bhavaty apāṃ sa oṣadhīnāṃ raso 'pām evāsmiṃs tad oṣadhīnāṃ rasaṃ dadhāti
8.8.3	atha yad ātapavarṣyā āpo bhavanti tejaś ca ha vai brahmavarcasaṃ cātapavarṣyā āpas teja evāsmiṃs tad brahmavarcasaṃ ca dadhāti
