1.1.1	Now we shall explain the application of the rules of this Veda.
8.12.21	The last one is the Upasantana.
8.12.22	"O Indra, the drinker of Soma," (thus) the six Uṣṇīṣa verses. "The one who is the sole conqueror of the foe," (thus) a verse of the Niṣkevalya type.
8.12.23	"I choose Savitar's boon," (thus) in place of this verse, "I praise that divine Savitar, the one who is the protector of the weak."
8.12.24	The Rbhukṣaṇi is the Ārbhava. The two-footed one is the Tāyu. The Agni is kindled with kindling wood. The Gṛṇi is sung with speech. The three verses and the two-footed one are of Jātavedas.
8.12.25	The other hymns are to be chanted with the fourth.
8.12.26	The Vamadevya hymn, the Agniṣṭoma Sāman, Agni, the men with the rays, from the two kindling woods, are the Stotriya and Anurūpa hymns. This is the Agniṣṭomah day.
8.12.27	After the Patnīsaṃyāja offerings.
8.13.1	At the Garhapatya fire, the offering of "May we delight here, may you delight here, here is firmness, here is self-control, O Agni, svāhā, O Agni, Svāhā."
8.13.2	"He offers the Agni-dhrīya (oblation) with the formula, "The one who is born of Agni, the one who is born from the womb, the one who sucks the womb, may he bestow on us wealth, nourishment, food and energy. Svāhā."
8.13.3	Having gone to the assembly hall, he praises with mental (praise).
8.13.4	When he thinks that the praise has been completed, he calls out, "O Adhvaryu!"
8.13.5	The other responds, "O Hotr!"
8.13.6	"This cow, the speckled one, has gone forth," having chanted three times in a low voice, he should explain the four Hotr priests in a loud voice.
8.13.7	"The gods, O Adhvaryu, the lords of Prajapati, have been performing a sacrifice."
8.13.8	"O Hotr, so be it, O Hotr," the Adhvaryu responds after each verse, at the end of each verse, in ten places.
8.13.9	Their mind was the ladle, their mind was the ghee, their speech was the altar, their learning was the sacrificial grass, their banner was the fire, their knowledge was the fire-tending priest, their breath was the oblation, their Sama was the Adhvaryu priest, their speech was Vācaspati, their mind was Upavaktā.
8.13.10	They took hold of this Graha, O lord of speech, we shall arrange your name. Arrange our name. Go to heaven, O lord of the name, where the gods, the lords of creation, attained prosperity, may we attain that prosperity.
8.13.11	The Adhvaryu goes out.
8.13.12	Then he runs along the other side of Prajapati's body.
8.13.13	The Udyas of Brahma, the Udyas of Upamsa, the Udyan of Anna, the Udyani of Annapati, the Udyi of Bhadra, the Udyini of Kalyani, the Udyu of Anilya, the Udyuni of Apbhaya, the Udy of Anapta, the Udyni of Anapya, the Udyui of Anadhrishya, the Udyii of Apradhrishya, and the Udyuui of Apurva and Abhratrivya are the Udyas.
8.13.14	Some say that Agni is the lord of the house. He is the lord of this world. Some say that Vayu is the lord of house. He is lord of the world of the atmosphere. He is the real lord of the house, who shines yonder. The seasons are the houses. He who knows the lord of the houses as a god becomes the lord of the household. He prospers. Those sacrificers prosper, for whom he who knows the lord as one whose sins have been removed becomes the lord of household. He removes the sins. Those sacrificers remove the sins.
8.13.15	"O Adhvaryu, do it for me." Thus he says loudly.
8.13.16	This is the yajya.
8.13.17	This is Vasat-kara.
8.13.18	He does not say Vasat-kara after the offering. The Vasat-kara has been mentioned.
8.13.19	The Adhvaryu replies, "I am doing it for you."
8.13.20	Having mentally taken up the Soma, the Adhvaryu mentally brings the Soma for consumption.
8.13.21	In the mental offerings, the mental invocation is at the consumption.
8.13.22	Having nourished the self with the mind, they restrain speech beginning with the Udumbara (verse) till the sight of the stars. There they should desire to have their hands below.
8.13.23	They move facing the Adhvaryu, reciting the verse, "You two, O Indra and Parvata, in the battle," till the place of the crossing.
8.13.24	Some say, "By the path of the Adhvaryus."
8.13.25	Some say, "To the south of the Havirdhāna shed."
8.13.26	Having obtained the boons, they release their speech, saying, "Whatever wrong we have done here, whatever we have transgressed, may we go to Prajapati, our father."
8.13.27	Then they restrain their speech, saying "Let speech come, let speech come, let the speech come near, let the speech."
8.13.28	At the Utkara place, they thrice call out to Subrahmanya and then release their speech.
8.13.29	Here, the release of speech is always done.
8.13.30	This much is the Hotr's ritual, except for the Mahāvrata.
8.13.31	This is the hymn of the sacrifice. The Pravargya, the twenty-four, the Pratiprasthya, the Abhijit, the Svarasama, the Visuva, the Visvajit, the Chandramas, the tenth, and the supreme Mahavrata. The Aheina, the Ekah, the Sattras, and the nature of the sacrifices are described. If one recites something else, it is recited in relation to that. The last five days of the village are the twenty-five by which the year is measured. They are the source of these, three hundred and sixty. Thus it is said.
8.13.32-33	Now, those who are mentioned in the Chandogya and Adhvaryu texts as Haurtra-amshas, one should not perform them, because the Haurtra is incomplete.
8.13.34	The explanation of the Adhvaryu is based on the time, place, and Dakṣiṇās of the sacrifice, the consecration, the Upavasatha, the Prāyascitta, and the Udbhid. The number of Havis offerings is fixed. The chanting is loud or low, and the Havis offerings are in order.
8.13.35	We shall now explain the subsequent one-day sacrifices, which are less than these.
8.14.1	Having made the student who knows this, who is not deformed, and who is less than a year old, observe the vow, the teacher should tell him the next day.
8.14.2	The Mahānāmikīs are at the beginning.
8.14.3	In the northern solstice, in the bright fortnight, one who wishes to hear should cook a pot of rice mixed with sesame outside the village and inform the teacher.
8.14.4	If they have been made to commit a transgression by asking about the doubts of the vow, if they have been made (to commit a transgression) by a small quantity, if they have begun (the rite), one should offer into the fire: "Agni moves, the son of the sages, the king, has entered. To him I offer oblation with ghee. May I not be deprived of the share of the gods. He who deprives us of our share, svāhā. The one who lies down obliquely, the one who supports, I offer you with the stream of ghee, the one who pleases, svāhā." "To which desire, O king, we offer you, that desire may he grant to us. Having given that desire, then you drink this ghee, svāhā." "May this Agni of ours be gracious, may he break through the enemies, may he conquer the enemies, rejoicing, may he conquer in the race for the prize. Svāhā. To Asūryā and Anumati, svāhā, to Pradātṛ, svāhā separately with the Vyāhṛtis."
8.14.5	Having offered this oblation of cooked rice, he should eat everything.
8.14.6	Having eaten, he should place a full handful of water before the sun, saying, "You are the lord of vows among vows. I shall observe the vow. May I be able to do it. May I succeed in it."
8.14.7	Having completed and closed, he should restrain his speech, observing the time, when the teacher will perform the rite.
8.14.8	Because of the explanation of the chapter for one night.
8.14.9	Or for three nights, with the regular chapter.
8.14.10	Considering that time, the teacher, having wrapped his head three times clockwise with a new cloth, says, "I shall sleep like this for that time."
8.14.11	He should sleep for that time.
8.14.12	Having established the fire in the direction of Aparajita, having placed the sword, water pot, and stone to the north of the fire, having bound the calf to the cow with its head facing south,
8.14.13	the teacher should sit on the grass behind the fire, gazing in the direction of Apajita.
8.14.14	Having wiped off the unguent, having circumambulated the fire and the teacher, having taken hold of him, he should sit behind the teacher on the grass, facing south.
8.14.15	Having joined the back with the back, he should say with the mind, "Recite the Mahānāmnī verses."
8.14.16	Having again asked the one who is crying, he should recite with closed eyes three times, along with the words "with excrement and feet".
8.14.17	Having recited, having released, he should gaze at the sun, saying, "I look at you with the eye of Mitra, I look at you with Mitra's eye."
8.14.18	"Looking with the eye of Mitra, the directions with their contents. Again the sun. I look at you with the eye of Mitrāvaruṇa. He whom we hate and who hates us, may he fall into the jaws of death." One should touch the ground with the words, "O Agni, Ida, salutations. Ida, salutations to the sages, the creators of mantras, the lords of mantras. May there be salutations to you, O gods. Be auspicious and peaceful to us. O Sarasvatī, may your sight not be obstructed. May we hear good things with our ears. May Indra and Agni be auspicious to us with their words. I praise the people of good conduct with new verses. What beautiful thing has come to us?" "Three times, "May the earth be peaceful." Having completed, one should conclude with the exception of the contents.
8.14.19	This is the duty of studying for both.
8.14.20	One should be like a teacher.
8.14.21	From Phalguna onwards, one should study chapters not studied before until Sravanam.
8.14.22	From Taisya onwards, one should review chapters already studied.
9.1.1	The days of the Aheeina sacrifice are as described.
9.1.2	The days are determined by the Siddha days.
9.1.3-8	If there is no special mention, then the Jyotiṣṭoma sacrifice with one day and twelve hundred cows as Dakṣiṇā is prescribed for the one-day sacrifices. The Goāyuṣī sacrifice is prescribed for the two-day sacrifices. The Pṛṣṭyāha or Abhiplava-tryaha is the first of the three-day sacrifices. These are the general Dakṣiṇās for the sacrifices with a descending number of days. The Atiratra sacrifices are with a thousand cows as Dakṣinās. The two-day and three-day sacrifices.
9.1.9	Those which are more than three days and less than a thousand, having counted them in three days, then the thousands.
9.1.10	The Dakṣiṇās should be given at the end of the year.
9.1.11	The excess ones are more in the highest.
9.1.12	Because of the absence of any other form, the Stoma-Prstha-s are fixed.
9.1.13	The modifications are eternal and occasional.
9.1.14	In the Madhyandina recitation, the Stoma-making is prescribed in the Niskekvalya Sāman.
9.1.15	Here, the Upasthāna is to be done before the Tarksya Sūkta.
9.1.16	If there is omission, then it should be added from there itself.
9.1.17	If the Stomas are less than three, then the verses should be placed in the places of the Sūktas.
9.1.18	The Nividas should be recited as per the regular practice.
9.2.1	The Cāturmāsya rites have been described.
9.2.2	We shall describe the Soma-sacrifices in place of the Parvan-sacrifices.
9.2.3	Some perform the Ayūpaka-sacrifices. (They are performed)
9.2.4	at the Paridhi-sacrifice.
9.2.5	At the place of the Vaishvadev-sacrifice, the first day of the Prsthya-sacrifice is performed. The Madhyandina-officiating priests are employed. The Ekāhika-officiating priest is employed at all places. When the days of the first Sampaata are performed as one day,
9.2.6	The offerings to Vaisvânara and Pârjanya should be brought in at the Pasupurodâsa of the animal dedicated to Agni-Soma at the morning pressing. The offerings to the Visve Devâs should be brought in in the morning pressing. An animal is dedicated to the Visve Devas.
9.2.7	The Anubandhya is dedicated to Brhaspati.
9.2.8	The two days are in place of the Varuna-prastha.
9.2.9	At the morning pressing of the Uttarāyaṇa, the Varuna-prastha-homas should be offered in the sacrificial cakes.
9.2.10	The Marutvat and Varuna-vatsa are the animals.
9.2.11	The Maitravaruni is the Anubandhya.
9.2.12	The Agnishtoma is in the place of the Indra-Agni.
9.2.13	The three-day Atiratra is in the place for the Sāka-medha.
9.2.14	The second day's Soma-pressing is the same as the first day's. The oblations for the second day are the same as those for the first day.
9.2.15	Having offered the Upāṃśu and Antaryāma libations on the third day, one should offer the Kraiḍina libation in the morning Soma-pressing.
9.2.16	The libations for the midday Soma-pressing are the same as for the morning Soma- pressing.
9.2.17	Between the Ghrtayājyā and the Marjālīya, one should offer libations to the Pitrs.
9.2.18	There the offering is made in accordance with the rule of not being too refined.
9.2.19	The Pasupurodāśa of the Anūbandhyā should be offered to the Sun.
9.2.20	The animals for the Agniya and the Ekādaśina are for Indra and Agni.
9.2.21	The Anūbandhyä is for Surya.
9.2.22	At the morning pressing, the offerings of the Suna-sīrīya should be brought in place of the Agniṣṭoma.
9.2.23	The animal is dedicated to Vayu.
9.2.24	The Anūbandhya is dedicated to the Asvins.
9.2.25	Every day fifty Dakṣiṇās are given.
9.3.1	Now about the Rājasūya.
9.3.2	One should perform the Agniṣṭoma sacrifice with the Pavitra rite before the full moon of Phālguna.
9.3.3	One should perform the Cāturmāsya rites on the full moon day.
9.3.4	The Parvan days are fixed.
9.3.5	They move in the intervening Parvan days by means of the two wheels.
9.3.6	Either the day or the fortnight is reversed.
9.3.7	At the end of the year, on the same day, the consecration and the drinking of the Soma are performed.
9.3.8	The Ukthya, the Brihat, the Prstha, and the Abhisecaniya are performed with both Sama-verses.
9.3.9	When the Marutvatiya has been completed, sitting to the south of the Ahavaniya fire, the Shauna-shepa should be told to the king who is consecrated, surrounded by his sons and ministers.
9.3.10	He who is seated tells him who is seated. He who is seated accepts. Wealth is fame. He thus makes him prosper with fame.
9.3.11	"Om" is the verse. "Thus" is the reply. "Thus" are the verses.
9.3.12	"Om", indeed, is divine. "Thus" means human. He thus releases him from sin and misfortune by means of the divine and the human.
9.3.13	Therefore, if a king who has conquered (his enemies) does not offer sacrifices, he should still narrate this story of Shouna-Hshepa. Nothing is left out in it.
9.3.14	One should give a thousand to the narrator.
9.3.15	One hundred to the respondent.
9.3.16	(The participants) should sit in their respective seats.
9.3.17	Having performed the Sristi rites, one should perform the Dashapayi sacrifice.
9.3.18	There, ten should eat each of the ten portions.
9.3.19	Having enumerated the regular ones, they should be served.
9.3.20	Those who have performed the rites of their mother and father for ten generations, who have acquired knowledge and austerities, and who have performed meritorious deeds, and whose lineage on both sides is not Brahmanical,
9.3.21	Some say: "From the father."
9.3.22	The new-clothed Sut-somas, Indra, when he was with his friends, the new-clothed, are the first of the two who have been mentioned.
9.3.23	One should go to the one mentioned in the Sūkta-mukhiya.
9.3.24	In the northern half of the year, the Atiratra is performed on the Brihat-pṛṣṭha day, dedicated to Keshava.
9.3.25	The Vyustidvyaha is performed in the two months.
9.3.26	The Agniṣṭoma is the first sacrifice, the Atiratra is the last.
9.3.27	The Agniṣṭoma in the northern half of the month is the support of the Kshatriya.
9.4.1	Thus are the Rajasuya sacrifices.
9.4.2	The Dakṣiṇās are prescribed according to the rules.
9.4.3	In the case of the Abhisecanīya, thirty-two thousand each are given separately to the chief priests.
9.4.4	Sixteen to the second ones.
9.4.5	Eight to the third ones, four to the fourth ones.
9.4.6	The golden one to the Sristis, the calf-skin to the Agniya, the Avadhvasta to the Savitriya, the black one to the Pusya, the Shitiprishtha to the Bharadvarya, the bull to the Indra, the Mahanirastha to the Varunya.
9.4.7	The fee is a thousand cows.
9.4.8	These are the prescribed fees.
9.4.9	A golden garland for the Udgātṛ.
9.4.10	A horse for the Prastôtṛ, a cow for the Pratihartṛ.
9.4.11	A goat for the Subrahmaṇyā.
9.4.12	Gold and silver for the Adhvaryu.
9.4.13	Silver for the Pratiprasthātṛ.
9.4.14	Twelve pregnant cows for the Brahman.
9.4.15	Vasa is for the Maitrāvaruṇa.
9.4.16	Rukma is for the Hotṛ.
9.4.17	A bull is for the Brāhmaṇācchaṃsin, a garment of cotton for the Potṛ, a garment of flax for the Neṣṭṛ.
9.4.18	A single-yoked cart with barley is for the Acchavaka.
9.4.19	A bullock is for the Agnidh.
9.4.20	A three-year-old bull is for the Gravastut, a calf for the Unnetṛ.
9.5.1	One who thinks of himself as having drunk the Soma, should conquer with the Uśanas Stoma.
9.5.2	The Uśanas, when they came with the Sahasya, you, O Apot, were the protector of the Vasas. The Stoma-bhumi Stoma-vanaspati-sava Stoma-savas of the Stoma-bhūmi Stoma-vanaspatis are not attained by the Arvararenuka-kaṭa, they are not eaten, the thief does not afflict them. The firm ones among the mountains, O Vanaspati, the offerings, O Vanaspate, with the reins, you have bound. The Stomabhumi Stomavanaspati Savas are the Stomabhumi Vanaspati Savas.
9.5.3	One who desires lordship or brahmic glory should perform the sacrifice of Brihaspati.
9.5.4	His verses are in the places of the hymns.
9.5.5	Agni shines among the gods. The hymn beginning with "He who supports the earth" is to be recited at midday. "O Indra, with the Maruts, among men" is to be chanted at midday. "To you" is to be sung at midday. "The god Savitar has risen" is to be used at midday. "Agni, the all-pervading" is to be employed at midday. "Indra, with the Rishis, the strong ones" is to be utilized at midday. "May the Asvins, Bhaga" is to be applied at midday. "Vaisvānara, the all-gods" is to be invoked at midday. "Having deposited the mind in Agni, the all-god" is to be offered at midday. "Let the forces go forth with their powers" is to be uttered at midday. "Kindling Agni, the all" is to be praised at midday. "Praising Agni, the all, with the Samidha" is to be performed at midday. The Hotr priests should chant the first and last verses of the Stotriya Anurupas in the Agni-Marut hymn.
9.5.6	But at the Madhyandina Sāman, from the Prastara.
9.5.7	The Dakṣiṇās are eleven and eleven.
9.5.8	Or eleven and eleven thousand.
9.5.9	Or eleven hundred.
9.5.10	The horse is more at the Madhyandin.
9.5.11	One who desires to surpass his enemies should offer this sacrifice.
9.5.12	One who wishes for heaven should perform the Sadyaskriya, Anukriya, or Parikriya.
9.5.13	One who seeks food should perform the Ekātrika or Tryaka.
9.5.14	He who desires, "May my subjects be fond of giving," should perform the Gotamastoma sacrifice.
9.5.15	The seven have been mentioned. The Brihaspati Savana is the praiseworthy one.
9.5.16	You are the measure of the earth, O Indra, you are the measure of heaven, you are great by the Brahman. The bull, the young one, was born today. You are born today. O Indra, you have overcome the killer. The gods are above the god. He who gives to you, O great Indra, knows your services. Two are mine, and one is yours. Your strength is all. One knows you as the lord of the five peoples. Tryaruna is the deity of men. The great one has indeed come forth from him. For he is Soma, the Madhu, Indra has grown for the Madhu. These are the verses with the beginning of the Sukta.
9.6.1	They perform the Gotama-stoma as the Antaryāma.
9.6.2	If the Antaryāmas are taken up, one should pour out the Agni-Marut graha before the Paridhānīya with the verse, "O Agni, with the Maruts, with the Rk-singers, do thou drink with Indra-Varuna, with Indra-Brhaspati, with Indra-Vishnu, with the same aim."
9.6.3	Both are invoked.
9.6.4	If the Udgītha is in the Udgīthya stotras, then with the Yajñāyajñiya.
9.6.5	Or with their own (Stotras).
9.6.6	Having called the Stotriyas and Anurūpas once,
9.6.7	In the same way, when the Stotriyas are present together with the Anurūpas.
9.6.8	If the Udgīthas are in the Udgithya stotras, and if they are to be performed according to the original procedure with all the Udgīthiya Sāmans, then in that case,
9.7.1-8	One who is practising sorcery should offer to the two deities Svyana and Ajira. "At midday, one should recite the verses, "I am Manu, O Manya, in the womb, which is your mind." The remaining verses are to be recited with the Savana of Brihaspati." Those who are well-armed, wearing red turbans, and holding swords, should perform the sacrifice. The sacrificial grass should be made of reeds. The enclosing sticks should be made of wood. The sacrificial wood should be made of Vibhitaka wood. Or of wood from a tree struck by lightning.
9.7.9-19	Having removed it, he should announce. And he should announce in return. He should offer the Vasat-call as if cutting. He should make the offering as if pressing. The sacrificial grass is the sacrificial post. The northern altar is the threshing floor. The sacrificial post is the threshing rod. The sacrificial posts are made of wood. There is no cup. The cup is made of wood. These are the temporary modifications.
9.7.20	The other Adhvaryus know (the procedure).
9.7.21	When the harvest is accomplished, the Hotṛ should recite the Samprāṣa.
9.7.22	One who is afflicted with sin, or who is afflicted with a great disease, or who is unable to beget children, should perform the Agniṣṭoma sacrifice.
9.7.23	The verse "Stand, O Hari, who is born" is recited at midday. If all the Stotriya Anurūpa verses are to be recited, they should be recited in the Agniya form.
9.7.24-29	or one who is investigating. Or, in all cases where the word "deity" occurs, one may offer to Agni. If this is done, then one should offer to Indra at midday. "I praise Indra, I praise Soma, Indra." One who desires prosperity, or one who desires a village, or one who seeks offspring, "These are for you, O One, indeed." One who seeks offspring should offer to Indra and Agni at midday.
9.7.30-34	"Stand, O Hari, and praise him" (RV. 10, 95, 1) at midday, desiring victory with the Rishabha (verse). "O Indra, the Maruts, the strong ones" (RV. "Where is the hero of the fierce one, of the same age?" (RV. 8, 24, 1) At midday, attacking with the Vigha (verse). His praise is with the Ajira (verse). The departure of Indra and Vishnu, desiring heaven.
9.7.35	These are thy, O Indra, the heaven and earth. At midday, he who desires to go to the state of a hero and to sin, should offer a sacrifice with the Rtapayi (verses).
9.7.36	For the Rtapayis are the early verses. With truth they partake of the cups.
9.7.37	This earth is truth, this Agni is truth, this Vayu is truth, this Aditya is truth.
9.7.38	Soma-cup is the fee.
9.8.1	One who is going to perform the Ati-mūrti sacrifice should offer oblations to the Sun and Moon for a month.
9.8.2	The white one is the moon, the other is the sun.
9.8.3	Here are the Yajya and Anuvakya verses: "He found the cow, the new one becomes new when born, the remover of darkness, the bright one, the wonderful array of the gods has arisen."
9.8.4	He, having approached the earth, the moving, the unmoving, the sleeping, the waking, the moving, and the waking, by means of a dream, is mentioned in the beginning of the Sūkta.
9.8.5	The one praised by the Sun, desiring fame.
9.8.6	"Drink Soma, O Indra, I praise you." At midday, desiring food, by means of the sky.
9.8.7	The one praise by all the gods, desiring fame. "
9.8.8	Desiring cattle, by means of Pañcaśāradīya.
9.8.9	Of these three, which is the most auspicious? The midday (Sāman) is the one that is in the middle. The first two are common to both.
9.8.10	The Ukthya is the Pañcha-śāradīya. The Hotr chants "O ye Visvas, the guest" as the Ajya.
9.8.11	The Kanva-Rathantera is the Prstha.
9.8.12	The Goṣavī and Vivadha are for one desiring cattle.
9.8.13	Indra drinks Soma at this time. The midday (Sâman) is the most auspicious.
9.8.14	The Dakṣiṇās are ten thousand.
9.8.15	There are sixteen days.
9.8.16	The two verses beginning with "āyuḥ gaur" are to be recited in reverse order.
9.8.17	One desiring heaven should recite the verses beginning with "udbhid" and "balabhid".
9.8.18	The verses beginning with "Indra somaṃ" and "Indra pūrbhid" are to be chanted at midday.
9.8.19	The verses beginning "vinut" and "abhibhūti" and the verses beginning with the words "iṣu" and "vajra" are to be used in the Mantrī Sūkta.
9.8.20	One who is practising black magic should offer sacrifice.
9.8.21	The verses "tviṣy" and "pacit" are to be offered to the king, the verses "samrāṭ" and "svārāja" are to be given to the king, and the verses "rāj" and "viraj" are to be presented to the king on the Ekāhika day.
9.9.2	There are seventeen consecrations.
9.9.3	Or seventeen kinds of release.
9.9.4	The priests should be adorned with golden garlands.
9.9.5	The Hotr should wear a thunderbolt-shaped crest and a hundred-petalled lotus.
9.9.6	At midday, when the Marutvatiya and the Barhaspatya offerings have been completed, the Ajya offering is made. The Kya offering is made at the end of the Ajya offering. The Ajya offering is followed by the Kya offering.
9.9.7	The first of the offerings, beginning with the Ajya-bhagā and ending with the Idānti, is addressed to Brhaspati. Brhaspati, being born first, conquered the treasures. You are praised by the messengers. Agni, the well-shining, well-seeing, is praised in the Samyājyā.
9.9.8	If the Adhvaryus were to recite the Ajis, then the Brahman would recite in the sacred place and at the Mayukha. Having mounted the wheel released there, he would sing the Sama of the horses while going around it clockwise. The horses have come to the place of the race, the horses have come to their own place. The horses of the god Savitar have won heaven. The horses have won heaven.
9.9.9	If the Saman is not known, one should recite this verse three times. The third pressing is mentioned with the third pressing. If one is to chant the Stotras of the Citravatis, then the Stotriya and Anurupya for the Agniṣṭoma are "You are our bright one, O Agni, shining, O Uṣas." The Sodasi is here.
9.9.10	From here onwards, the Atiriktoktas (extra verses) are mentioned.
9.9.11	Prastena, O thou who art called Sipivista, and Prastena, Vishnu, with his strength, are the two Stotriya and Anurudriya verses.
9.9.12	Brahma, the first-born, was born before thee; what thou desirest to give, O lord of strength, is thine own.
9.9.13	Having left out one of the thirteen, one should ascend the Daurona mountain, calling out "Tam Prathanam".
9.9.14	Brihaspati, you and Indra, the Vasus, are the Paridhananiyas. The Yajyas are "May he drink the sweet Soma." The Dakshina is seventeen times seventeen cows, horses, chariots, horses, Sada, Vaha, Mahana, Dasis with golden necklaces, elephants with golden girdles.
9.9.15	The other ten are the groups of Dakshina, the lowest being a hundred.
9.9.16	Or one may practise the groups in order.
9.9.17	One should accomplish seventeen times seventeen.
9.9.18	Thus is the Vajapeya.
9.9.19	Having performed that, the king should offer the Rajasuya sacrifice, the Brahman the Brihaspati Sava.
9.10.1	The morning and third pressing of the Anirukta are twenty-four.
9.10.2	The Prāṇathai is the thirteenth Vaiśvadeva.
9.10.3	"The Kya śubhā tad id āse is the midday (Sāman).
9.10.4	The Hotrakas should chant the first Sampātas after the Prāthas.
9.10.5	Or the Ahīna Sūktas.
9.10.6	Thus in the earlier Savana, in the Brhatpṛṣṭhas which are not mentioned.
9.10.7	The Viśvajit Shilpa is for each one.
9.10.8	His Prastāra is the same as that of Viśvajita.
9.10.9	The two verses of the Brhaspati Savana are the Niṣkevalya and Marutvatīya.
9.10.10	These two verses are to be recited before the Ekāhika.
9.10.11	The Hotr priests should recite the hymns in the same form as they were recited before the Prastāra.
9.10.12	The Sāman hymns also.
9.10.13	The first three verses of the Ahīna Sūktas.
9.10.14	The last of the one-day sacrifices are the best.
9.10.15	The third pressing is common to all. The Nabhanedistha is before the Vaishvadeva in the Brihaspati Savana.
9.10.16	The Evyayamarut is before the Agnimarat in the Marut Savana.
9.10.17	Their procedure has been stated.
9.11.1	If cattle were to be taken away by others, or if they were to be led to other pastures, one should offer the Aptoiryāma sacrifice.
9.11.2	The Visvajit sacrifice is mentioned in the Madhyandina recension, except for the Silpayoni.
9.11.3	In one day.
9.11.4	If one were to praise the Garbhakara, then the Stotriya-Anurupas.
9.11.5	With the Rathantara first, then with the Vairāja, then with the Rathantara.
9.11.6	The Brhat and the Vairāja are to be sung in the same way.
9.11.7	The Vāmadevya and Śākvara are to be sung by the Maitrāvaruṇa at the Naudhasa and Vaivāḍa.
9.11.8	The Śyaita and Vaivāṭa are to be sung at the Vaivāḍas.
9.11.9	The Kāleya and Raivata are to be sung for the Acchāvāka.
9.11.10	Two Prathājas are to be sung without the Garbha, in succession.
9.11.11	The Atiratra is to be sung here.
9.11.12	If the Ukthya is in two feet, then the third pressing is at the equinoctial point.
9.11.13	The Ukthyas are beyond the Asvins.
9.11.14	"O Agni, thou art shining with Indra, the lord of the field, we (are) with thee." This is the Paridhananiya. "O ye gods, with the ancient intention." This is the Yajya.
9.11.15	"O Indra, the slayer of Vrtra, may the praises sung by you today be heard. O Maghavan, the lord of the fields, may the sweet waves of the morning Soma be heard. The Paridhananiya verse is: "O young gods, the three and eleven." The Yajya verse is:
9.11.16	We invoke that Indra, the great, who is mighty through his strength. Now, O Asvins, your chariot, the plants that are sweet, the heaven and the earth, the waters, the one to be taken away, the one to take away, that which is done for you, O Asvins. This is the offering verse.
9.11.17	"The Stotriya and Anurūpa verses are: "May the gods protect us from here."
9.11.18	"May we be foremost in your favor." This is the last verse of the Anurūpa."
9.11.19	I praise the two heaven and earth, the two divine Hotars, the first priests. This is the concluding verse. Your share is deposited in the place of sacrifice. These are the verses of invocation.
9.11.20	If one does not know, then the verses "The ancient abode, the friendship, your auspicious" are the four verses of invocation.
9.11.21	Then sing to him, O son of Sacī, your praise to Indra. He is the one who frightens his enemies. Your praises are in accordance with his wishes. Thus are the Stotriya and Anurūpa verses.
9.11.22	The Dakṣiṇā is unlimited.
9.11.23	The white horse and the mare, and the Hotr's Hotr.
10.1.1	The Jyoti is for one desiring prosperity.
10.1.2	The Navasaptadasha is for one desiring offspring.
10.1.3	The Visuvat stoma is for one who has an enemy.
10.1.4	The Gauh and Abhijit are for one who desires cattle.
10.1.5	The Gauhma and the Sarvas toma are for one who wishes to prosper.
10.1.6	The Ayus stoma is for a long-term illness.
10.1.7	For one who desires cattle, the Visvajit stoma is for those who desire Brahmic glory, strength, offspring, and prosperity. The Prsthya days are separate for those who desire these things.
10.1.8	Thus are the Atiratras.
10.1.9-15	The first three of these are the sacrifices for the harvest of one day. Thus are the sacrifices of one day. Now the sacrifices of many days. The sacrifices of many days are the Agniṣṭomas, etc., ending with the Atiratra, which are performed for twelve days, half a month, a month, and so on, and have unlimited initiation. The sacrifices for one day are the sacrifices of the Caitareyins. The Dakṣiṇās are in thousands. The Atiratras are in all.
10.1.16	The number of days is counted from the Abhijit to the end of the six days.
10.1.17	The Atiratra is the last one, taken for filling up the number of days.
10.1.18	In the case of loss, Vaisvânara is the additional one.
10.2.1	One desiring heaven should perform the Ângirasa.
10.2.2	One who is deficient in merit and does not desire it,
10.2.3	One desiring food should perform the Caitraratha, and one desiring heaven should perform Kapivana. These are the two-day sacrifices.
10.2.4	The third pressing of the first day is the third pressing.
10.2.5	The Ajya is "Thou art the protector."
10.2.6	One desiring heaven should perform the Garga-Trirastra.
10.2.7	The Vamadevya is the pressing of the middle day, the Visovishiya is the Agniṣṭoma Sāman.
10.2.8	The Vāravantyīya is the last pressing.
10.2.9	The Ājya is "Thou, O Agni, the Vasus."
10.2.10	One desiring sovereignty should perform the Vaidatra-Trirastra.
10.2.11	All the Atiratras are of three stomas.
10.2.12	The Chandomas and Pavamānas are for one desiring cattle.
10.2.13	The Parākas and Chandomas are for one desiring heaven.
10.2.14	Thus the three days.
10.2.15	The Garga three days are for prosperity.
10.2.16	Herein, the four heroes are for one desiring heroes.
10.2.17	His oblations are endowed with heroes.
10.2.18	The second day is called "O Agni, the most excellent in bestowing strength", the third "O Agni, who is mortal", the fourth "O Agni, O man".
10.2.19	The fourth is the one with sixteen syllables.
10.2.20	Among the Gāyatrī verses, the Rathantara is the Prstha.
10.2.21	Among the Anushtubh and Brhatī verses, the Bṛhat.
10.2.22	In the fourth (day) you are born from the mind of Bala, the unequalled.
10.2.23	One desiring prosperity should offer to Jamadagni.
10.2.24	His Upasads are with cakes.
10.2.25	One having enemies should offer to Vasishtha-Serpent.
10.2.26	Thus the four-day sacrifices.
