1.1.1	We shall explain the sacrifice.
23.1.29	Upto the placing of fire around, it is similar to the one at the beginning.
23.1.30	At the placing of fire round in the middle, he places the portion of the torch in the chaff and then puts it together.
23.1.31	Having encircled it with the fire of the Sesa-fire, he places it for the purpose of burning the animal.
23.1.32	Having offered the oblations, he gives away forty cows as Dakṣiṇā, and a cow with a calf.
23.1.33	Here they should take up the Grahas.
23.1.34	The instructions have been stated.
23.1.35	All should be offered in the Āhavanīya fire, says Āśmarathya. The Soma-cups should be offered in a fire to the south, says Ālekhaṇa.
23.1.36	He offers the Soma-cups with the verse, "The one having Soma." He offers the Soma-grahas with the verse, “The juice that is collected for you.”
23.1.37	Having offered silently after the Anuvṣat-recitation, the Adhvaryu consumes the Āśvina cup with the verse, "The one whom the Asvins gave to Nāmuchi."
23.1.38	What is here poured out, to Sarasvati, the Pratiprasthâtri and Agnidhra.
23.1.39	This oblation, to Indra, the Brahman and the sacrificer.
23.1.40	The procedure of the Sura has been explained.
23.1.41	He gives the remaining milk to the east of the Ahavaniya to the Pitrs, the grandfathers and the great-grandfathers, with the formula, "To the Pitrs, to the Svâdhas, salutations to Svâdha."
23.1.42	The fathers, the Soma-drinkers, may they purify me. Thus he stands up.
23.1.43	Then the Adhvaryu and the Pratiprasthātṛ offer oblations with the verses, "Those who are equal" and "Those who are of the same clan."
23.1.44	At the time of the Manotā (oblation), he places the meat-soup of the animals separately in vessels.
23.1.45	Before the Svishtakrit, he offers oblations with the horns and tails.
23.1.46	There are eight each for each animal.
23.1.47	Having filled the Kuṣṭhika and the Śapha with the broth of the Aśvina, one should offer the Kuṣṭhikā and the Śapha twice with each verse of the Astṛca, placing them in the upper horn. Having offered and not offered, one should pour the libations into one's own consecration vessels. Having pierced the Kuṣṭikā and the Śpha in the Havaniye, one should offer in the same way with the northern Astṛca and the entire Anuvāka of Sarasvatī and Indra.
23.1.48	The sacrificial grass is of Udumbara grass, a span in length, with the tips turned upwards, reaching to the navel, and bound with Muñja grass. He places it in the place for the sacrificer, reciting, "Thou art Mitra, thou art Varuna."
23.1.49	The placing, sitting down, and reciting of mantras are as in the case of the Rajasuya.
23.1.50	Sitting facing east, he sprinkles him facing west with the Aśvin-Sampaata mantras, saying, "In the impulse of the divine Savitar, with the arms of the Ashvins, with the hands of Pusan, with the healing of the Ashvins I sprinkle you for brilliance and brahminical splendour."
23.1.51	In the same way, with the northern mantra, for Sarasvata, with the supreme one for Indra.
23.1.52	"Who are you? What are you?" The Adhvaryu touches the hands, recites the Vyahrtis, and calls out the auspicious names here as in the Rajasuya. Having touched the limbs according to their respective parts, saying "My head is prosperity," he descends from the chariot by the shanks and feet, reciting "I stand in the Kshatra, in the kingdom." Having offered oblations with the verses "The three gods," he touches the limbs according to the respective parts, saying, "My hair is effort."
23.1.53	The rest is similar to the Svishtakrit.
23.1.54	"As for the offering of five oblations at the Avabhrtha, Ashmarathya says that they should be offered in the Ahavaniya."
23.1.55	Having recited the formula, "O Avabhrtha, O Nichaṅkuna," the sacrificer recites the formula, "The friendly waters flow forth like drops from a Drupada. Having bathed, he stands facing the sun reciting the formula, "We have gone beyond darkness." Having reached the water's edge, he recites the formula "The noose of Varuna is released."
23.1.56	The offering of the sacrificial grass is like that of the animals. The standing is also like that.
23.1.57	Having offered the oblation with the formula, "May it be united with the earth," the Pitryajna is performed as before.
23.1.58	One should offer a bull to Indra, the bestower of strength, with the Dakshina of a bull.
23.1.59	The oblation to Aditya is known as a cow, and the calf is given to the east, the mother to the north.
23.1.60	The Kuki (oblation) is concluded.
23.1.61	One should perform this sacrifice for attaining heaven.
23.2.1	One desiring heaven should perform the Savitrī rite.
23.2.2	It is performed at the animal sacrifice.
23.2.3	When about to perform, one prepares eighty-five hundred gold bricks, as many sand grains smeared with ghee, four self-matted bricks, and an unlimited number of Lokampṛṇā bricks.
23.2.4	He undertakes the ritual beginning with the six Hotr priests.
23.2.5	It is understood that one should worship in the third Veda.
23.2.6	Having made the northern enclosure, having fixed a peg in the middle of the northern altar-site, having drawn a circular line all around, having brought a green Darbha-grass stalk with roots, having fixed it in the middle of fire, having taken five spoonfuls of clarified butter, having offered five oblations to the Darbha-grass-stalk with the verse "O Agni, may the waters, the plants, the herbs, the trees, the grasses, the fruits, the grains, the seeds, the roots, the shoots, the sprouts, the leaves, the flowers, the fruits, and the grains be united with you. May they be united with you." Having taken it up and sprinkled it, having made the northern altar-line ending with sprinkling, having drawn nine circular lines inside the line, having scattered sand, having covered it with Darbha-grass, having filled the outer line with curd mixed with honey and sugar, having settled down.
23.2.7	Having offered the Agnihotra, he touches the Uttaravedi with the formula, "May Prajapati settle thee; may it be firm like Angiras with that deity." Having taken Agni into himself with the two formulas, "Agni is ours," and "May Agni be in me," he touches the self-kindled fire with the formula, "Which are thy kindling woods, O Agni." He scatters sand with the formula, "Thou art the ashes of Agni." He scatters ashes with the formula,"Thou art the sign." He scatthers dust with the formula,"
23.2.8	When he scatters them, he thinks mentally, "Whatever is dark in the moon, may that be here."
23.2.9	"May your bodies be united with what is dear to you." Having mixed the sand and gravel, he surrounds them with an unlimited number of pebbles, thinking, "May you be surrounded." He arranges the pebbles, thinking, "May they grow and be united."
23.2.10	The lines should not be too enticing.
23.2.11	In the middle of the thighs he places the pot of water with the formula, "I place thee in the ocean, O speech, for progeny, for prosperity, for me for strength."
23.2.12	In the ninth line outside, he places fifteen days of the bright fortnight with the formulas, "Recognition, recognition."
23.2.13-15	In the intervals of these days, he lays down fifteen Muhurtas, with the verse, "Citra is the banner." Then in the interval, he lays down the fifteen nights of the bright fortnight, with the verse "Darsha is seen." In the intervals of these nights, he lays down five Muhurtas, with the verse, "The giver, the bestower."
23.2.16	Then he lays down the fifteen days of the dark fortnight in the middle, with the verses, "The praised and the unpraised."
23.2.17	In the intervals of these days he lays down fifteen Muhurtas, with the verses "Savitar, the creator..."
23.2.18	Then he lays down the nights of the fifteen days of dark fortnight in the centre, with the verses,"The daughter, the giver."
23.2.19	In between these nights, he places fifteen Muhurtas (of the day) with the formula, "The overlord and the overlord's friend."
23.2.20	Then in the middle, he places twelve nights of the bright fortnight with the formula, “The purifier and the purifier.”
23.2.21	Then in the centre, he places twelve dark fortnight nights with the formula, "The strong one and the stronger one."
23.2.22	Then he lays down the fifteen names of months in the middle, beginning with 'Aruna, Arunaraja'.
23.2.23	Then he lays down the sand, beginning with 'Ejatka, Jovanka'.
23.2.24	Then he places the fifteen Muhurtas in the middle, starting with 'Idanina, Tadanina'.
23.2.25	Then in the middle, he places the six sacrificial rites and the three names of four (sacrifices), namely, Agniṣṭoma, Ukthya, Agni, and Ṛtu.
23.2.26	Then in the navel, he places the four names of the year, namely, Prajapati, Samvatsara, Mahān, and Ka.
23.2.27	He places the four bricks of his own accord in the directions, saying, "Earth, Agni and Earth and me."
23.2.28	He places the Lokamprana bricks saying, "May I fill the world."
23.2.29	Having brought the soil from the sacrificial pit, he arranges it on the altar with the verse addressed to Vaisvānara, "The earth is the back."
23.2.30	That becomes the altar.
23.2.31	He recites the ascending verse, he recites the descending verse.
23.2.32	He worships with the Upasthāna (rite), "You worship yourself, you know yourself, you are what you are."
23.2.33	He makes it a thousandfold.
23.2.34	Having made the cow, the sacrificer worships with the rites of Samhāra and Viharā, "You are the year, you are the year."
23.2.35	On the northernmost brick, he offers cow's milk with an Arka leaf.
23.2.36	You are Agni, O Rudra. This is the form of the Satarudriya. The Arkaparna is placed on the anthill.
23.2.37	Sitting behind the fire facing east, the Hotṛ recites the Anusamsas with the Anuvāka beginning with "Bhūr Bhuvaḥ Svar".
23.2.38	The rites beginning with Agniprāṇayana and ending with Pāśuka are common to all except the Ati-Muktī.
23.2.39	Having offered the Ati-mukti oblations, he offers four times with the verse, "O Agni, you are Rudra." This is the form of the Shatarudriya.
23.2.40	The second four-fold portion is taken with the formula, "O Agni-Vishnu, I offer thee the stream of Soma." The second four-hold portion is taken with "O Lord of food, I offer thee food." The second fourfold portion is taken up with the formula, “O Agni, thy seven kindling woods, thy seven tongues, thy seven flames, thy seven oblations, thy seven offerings, thy seven flames are thy seven oblations. The second fourfold potion is taken with the verse, "I offer thee with the Vasus, with the Adhritrs, with the Rudras, with the Urnas, with the Adityas, with the splendour, with the Kratu of the All-gods, with the Maruts, with the Emna. Svāhā."
23.2.41	With the sprinkling of those (oils), the sacrificer is anointed. The queen is anointed with the Anuvāka beginning with 'Virājinī'.
23.2.42	Then he offers twenty-one oblations, with the Anuvaka beginning with 'Asave svāhā, Vasave svāhā'.
23.2.43	From the collection of sacrificial grass onwards, he performs the animal sacrifice. It is common up to the offering of the oblation in the pot.
23.2.44	When the omentum has been offered, he gives as Dakṣiṇā a cow with a calf.
23.2.45	If he is unable to give so much Dakṣiṇās, he should give as much milk as that, or should cook rice for Brahmins.
23.2.46	By that alone his desire is fulfilled.
23.2.47	The Upavasatha rite is performed in the same manner as before. The Graha of Uşņimanta is taken in the Udumbara vessel with the verse, "Thou art taken by the wise, by the purifier, by the wise, for the wise, for Uşnimanta, the wise, the purifier." Some say that the Graha of Uṣṇimanta is taken with the verse, “O Death, I am thy servant, O Death, I am thine.”
23.2.48	There is an Anūpavasatha rite.
23.2.49	He should sprinkle himself with the formula, "Thou art lightning, thou art lightning to me." Then he offers with the formula, “Thou art death, thou art hunger.”
23.2.50	Then having offered, he should touch (the fire) with the formula, "Thou art the rain, thou hast sprinkled my sin." The formula for eating is "Thou art the eating, thou art the eating of immortality." Having eaten, he establishes the vital airs in himself with the formula, "Thou art the Mandra-abhibhuti." From here onwards the ritual pertaining to the Paśu is concluded with the Savitrī verse.
23.3.1	By this (verse) the Naiciketas is explained. There are no lines here. Twenty-one golden bricks or sugar-bricks, anointed, are placed at the time of piling up, on the navel itself. "The world is square, the world is round." With the verse "You are the world, you are heaven," each time according to the mantra.
23.3.2	Now, some people perform the animal sacrifice on the northern altar. The Brahmanas have explained them. The modifications are optional.
23.3.3	We shall discuss them in order.
23.3.4	In the animal sacrifice, in the Soma sacrifice, in the Sattra, in the thousandfold sacrifice, or in any sacrifice where the most oblations are offered, one should perform it there.
23.3.5	One who desires to establish himself in a sacrifice, to obtain progeny, cattle, heaven, and prosperity, should perform the sacrifice according to the available space and as prescribed.
23.3.6	In all cases, the beginning is in the east, the circumambulation is clockwise, and the conclusion is in the north.
23.3.7	One who desires cattle should perform the sacrifice in the form of a five-fold altar, with five in each direction and one in the center.
23.3.8	One who desires to be the eldest, or fame, or progeny, should make the altar with three rows in front, three rows on the right, seven rows behind, three rows on left, and one row in the middle.
23.3.9	One who desires to be eldest should proceed from the middle and reach the upward direction.
23.3.10	One who wishes for heaven should proceed from the rear and reach the eastern direction.
23.3.11	If he desires, "May I be brilliant, glorious, and lustrous," he should offer to the east of the Hotr's seat, to the east of those who are to the south. The one that is to the east is glorious. May it cover me with brilliance, glory, and lustre.
23.3.12	Now if he wishes, 'May they have more faith in me, may they give more Dakṣiṇā', then when the Dakṣiṇās are being given, he should say, 'Come east, come east.'
23.3.13	Having offered with the ladle with the formula, 'May the eastern one accept the ghee, svāhā', one should offer in the Āhavanīya.
23.3.14	From 'self-spread' onwards, the subsequent procedure is similar.
23.3.15	The Nāciketa rite is concluded.
23.3.16	By this the Catuhotr is explained.
23.3.17	As far as the word 'gold' is concerned, the bricks are anointed with honey.
23.3.18	At the time of placing, he places the Darbha grass stalk facing east, the Dashotr facing west, and the Graha facing north, with each mantra, and places the four places of the materials, two for the wives.
23.3.19	Thus, in the south, the four-hotar priest facing east, in the west, the five-hotar priest, facing north, the six-hotar priest in the north, facing east, the seven-hotar priest above, facing east. There are five places for the offerings and the remaining ones for the wives.
23.3.20	The rest is similar to the Svayamātrīṇā.
23.3.21	The Cāturhotra sacrifice concludes.
23.3.22	By this the creation of Viśvasṛ is explained.
23.3.23	As many as the mantra, golden bricks, and the tip of the thumb, so many sand grains or anointed bricks are to be placed in the self-created fire.
23.3.24	At the time of spreading (the grass), he spreads the Uttaravedi with three recitations, beginning with "What is immortal and what is mortal in front of the navel."
23.3.25	There are three layers of bricks, with three recitations.
23.3.26	The Hotṛ praises with the Samcitokthya, "The great one is in front of the Rk-s."
23.3.27	The same as in the case of Svayamātrīṇā etc. The same as in Svayamātrīnā etc. In the Śatarātra, in the Sārasvata sacrifices lasting for a night, in the Śatarātras, in the three Mahāvrata sacrifices, in the three Sārasvata sacrificial sessions, in the Kāṭhaka Catu-māsyas, in the six-day-less sacrifices of the Sadhyas, in the Visvasṛj Ayana, except in the case of Prajāpati, because of the absence of Anuśaṃsana.
23.3.28	The fire of the Vaishvadev sacrifice is to be kept for a thousand years.
23.3.29	If one is going to perform the Abhipraiya sacrifice, one should touch the northern part of the altar with these mantras. The one who is most beloved and well-known should be given the Vaishvadeva offering in the third turn.
23.3.30	The Savitr, the Naciket, the Catuhotr, the Vaishvajit, the Arunaketa, these are the seven fires which are kindled in the Soma sacrifice.
23.3.31	The Savitr is the first fire, the Lokamprana is the second, the Naciket is the third, the Lokampraṇa is the fourth, the Catuhotra is the fifth, the Vaishvjit is the sixth, and the Arunaketa is the seventh.
23.3.32	He takes up the Savaniya-graha for Mṛtyu.
23.3.33	When one is performing the Agnihotra rites separately or collectively, he gives the Dakṣiṇās in both cases. The Dakṣiṇā for the Kratu and the Dakṣiṇa for Agni are as prescribed. The Dakṣinās for the Kratu are for all. The Dakṣina for Agni are for four. What is not mentioned in the Mantras and Brāhmaṇas is well-known here. They are not combined separately without being used.
23.3.34	Having performed the Agnihotra, one should offer the Sautrāmaṇī sacrifice, the Maitrāvaruṇa and the Vāmaikṣa.
23.3.35	The Āruṇaketu is explained in the Brāhmaṇa.
23.3.36	One desiring heaven should offer the Divasya sacrifices with the Śyenī verses and the Apadyā verses every day. Those are explained in the Brāhmana.
23.4.1	Now the Savana sacrifices are explained, starting with the Savana of Brhaspati.
23.4.2	A Vaiśya desiring prosperity should offer seven oblations beginning with Agni.
23.4.3	The Prsni-cow is offered to the Maruts. In front of her, the Svishtakrit is offered. The skin of a bull, with the head towards the east and the hair upwards, is spread out. Sitting on it, he anoints with curds.
23.4.4	A Brāhmaṇa desiring Brahmic glory offers eight oblations beginning with Agniya, and consecrates him seated on a black antelope skin with clarified butter purified with gold, after the Svishtakrit offering.
23.4.5	Then comes the Soma-sacrifice. All that is done in the Rajasuya except the Soma-sacrifice.
23.4.6	Having established the Maitra-Brhaspatya, he offers the Soma-cow to Soma.
23.4.7	In front of it, he consecrates with the Svishtakrit oblation, reciting the verse, "O Aṣāḍha, in battles, you are the foremost." He consecrates with Soma-drops.
23.4.8	Having established the remaining (sacrifices), having performed the Haviṣmat-oblations, having performed the animal-sacrifice with two animals, having performed the oblations of the Satyadūtas, one should offer the sacrifice.
23.4.9	One desiring cattle should offer the sacrifice with the Pṛthivāsvā. Whatever is the Rājasūya sacrifice with the Uttara Veda, all that becomes.
23.4.10	He sprinkles with the Nārāśaṃsa verses in front of Maitrāvaruṇa and Brāhmaṇācārya, reciting, "Those fifty of mine."
23.4.11	The subsequent rites are similar to the preceding ones, except for the animal sacrifice.
23.4.12	The Goṣava rite has been explained.
23.4.13	One who desires food should offer the Odanasava rite on the Rohini asterism.
23.4.14	He cooks it on the previous day.
23.4.15	The Darvi Homa is performed.
23.4.16	Having offered four oblations to the Sun, the Lion, the Tiger, when they have risen, one should offer oblations to the cooked rice.
23.4.17	They prepare the churning sticks with the mantras "You are the king, you are the Viraja" for each mantra. The Brahmin churns the ghee, the Rajanya churns the milk, the Vaishya churns the curd, and the Shudra churns the water.
23.4.18	"For Indra, thee, the shining one, I offer the shining one." Having offered the oblation of flour and ghee, having recited the formula, "Thou art shining," he gives it to the sacrificer, saying, "I give this to you."
23.4.19	Having received it, he eats it, saying, "May my face be shining."
23.4.20	Thus the other (officiating priests) also, in accordance with their respective functions, should be honoured, invited, given gifts and fed.
23.4.21	Having fed all the officiating priests, the sacrificer gives gold to the Brahman, a bow-string to the Rajanya, eight (coins) to the Vaishya, a handful of beans to the Shudra.
23.4.22	When the gold is being tied, he mutters, "You are life, you are all-life."
23.4.23	The sacrificer eats the remaining rice.
23.4.24	When eating, he recites, "O Agni, make this for life and radiance."
23.4.25	Those who take the water-grahas, those who prepare the Manthana, and the juice that flows from the waters, with these mantras.
23.4.26	With these united mantras he sprinkles him, "Where the wind is swift as thought."
23.4.27	Having recited the formula, "Thou art like the ocean, O Gahman," he sanctifies him with three handfuls of Darbha grass. It is known that the Avabhrtha rite is to be performed.
23.4.28	A chariot stands in front of the Ahavaniya fire.
23.4.29	The sacrificer approaches him, reciting, "Advance."
23.4.30	He recites the formula, "Stand, O enhancer of friendship," while ascending.
23.4.31	He touches the wheels of the chariot with the formula, "The wheels are the wheels." The two wheels are the wings.
23.4.32	He mounts the chariot with five formulas, "Stand up, O slayer of Vritra."
23.4.33	It is known that one who performs this sacrifice becomes visible to be seen.
23.4.34	The Odanasava comes to an end.
23.4.35	The Pañcaśāradīya has been explained.
23.4.36	So also the Agnistoma.
23.4.37	His are the bright rays, O Agni, thou art the immortal, thou art the life-giving. This is the second verse of the Indra-Vayu cup, the third of the Maitravaruna cup, the fourth and fifth of the Asvin cup, the sixth of the Sukra-Manthin cup, the seventh of the Agrayan cup, the eighth of the Agnieya cup, the ninth of the Ukthya cup, the tenth of the Dhruva cup, the eleventh of the Indra-Agni and Vaisvadev cups, the twelfth of the Agni-Sri cup, the three verses of the Marutvatiya cups, the last verse of the Mahadendra cup, the three of the Visve Devas, Aditi, the three verses for the Adityagraha cup, the last verse for the Savitra cup.
23.4.38	He yokes the Vaishvadev, the Patnivat and the Hariyajana.
23.4.39	Indra is praised, Indra is praised, with the Ukthya (hymn), he who desires power, he who desires strength, should offer. The Indra-Vayu (cup) is the third, the Maitravaruna (cup) is fourth, the Asvin (cup) is fifth, the sixth is of Sukra and Manthin, the seventh is of the Aggrayan and the Nitya Ukthya (cups). He yokes the Nitya (cups) of Indra-Agni and the Visve Dev, the Nitya Marutvatis of the Mahe-Indra (cups). "The three (cups) beginning with "Come to us with all your blessings" are of the Aditya-graha (cup), the last (cup) is of the Savitr (cup).
23.4.40-41	The king, about to be consecrated, having arranged the fire on a mound of earth prepared at the two auspicious days, having surrounded it, dwells.
23.4.42	Having offered two oblations to Brahmā, with the formulas, "Thou art risen, O Sun; thou art risen, O Keśin," he makes the sacrificer sit on the stool of Udumbara wood with the formulas, “Thou art the king, thou art the Viraj.”
23.4.43	The king ascends it.
23.4.44	He recites the formula, "Do thou ascend the Proṣṭha."
23.4.45	Here he gives a boon.
23.4.46	While seated on that (seat), he combs his hair with the formula, "With the razor Savitr has combed your hair."
23.4.47	He recites the formula, "May your hair not fall down" while the hair is being combed.
23.4.48	Having tied them together, he places them on a bundle of darbha-grass with the formula, “For their preservation.”
23.4.49	Then he anoints him with milk mixed with ghee, with the verse, "Thy arms are strong." (He anoints) the head with the verse, "This is the tiger in the fire." Having offered seven oblations, he spreads the skin of a tiger, with its neck towards the east and its hair upwards, on the place for the sacrificer, with the verses, "Thou art heaven, thou art earth." The king sits on it.
23.4.50	"The tiger is the tiger," he recites while seated.
23.4.51	Then he anoints him with the Dūrvā grass, with the words, "The divine waters," reciting the verse from the Pāṅkta Sāman.
23.4.52	"The reddish-brown wolf," he recites, anointing him.
23.4.53	"For the arms," he says, stretching out his arms.
23.4.54	"For your heroic deed, O Indra," he says, lowering himself.
23.4.55	The chariot is stationed in front of the fire. The king approaches it, saying, "Go forth!"
23.4.56	He recites, "Stand, O slayer of Vritra!" as he mounts.
23.4.57	He touches the chariot wheels, saying, "The wings and the wings."
23.4.58	He recites to the priest, "Salutations to you, O Rishi!"
23.4.59	To the charioteer, "Stand, chariot!"
23.4.60	"He takes the rays" (with the verse), "He takes the Rays."
23.4.61	"Stand up, O slayer of Vritra" (with the six verses), "Stand up, O Slayer of Vritra."
23.4.62	Having recited the two verses, "Protect me with thy army,"
23.4.63	and having recited the three subsequent verses,
23.4.64	he looks towards the rising sun with the verse, "May he rise up."
23.4.65	He looks towards the people with the verse, "May we be endowed with food."
23.4.66	The consecration of the king is concluded.
23.4.67	The sacrifice with oblations is explained.
23.4.68	The sacrifices with oblations are concluded.
24.1.1	One who is going to perform the Pravargya, on the new moon day or on the full moon day or on an auspicious asterism in the waxing fortnight, having silently placed a bundle of Kantika grass, offers four spoonfuls of clarified butter with the verse, "One yokes the mind..."
24.1.2	One should not offer oblations to one who has not been initiated. One should place the sacrificial grass with the formula, "This is the sacrificial grass." Some say that one should recite the formula.
24.1.3	One takes up the wooden sword with the formula, “For the god thee.” It is made of Khadira, Udumbara, Veṇa, or Vaikaṅka wood. Its size is as before. One recites the formula, “Thou art the wooden sword, thou art the female wooden sword.”
24.1.4	"Rise, O Brahmanaspati!" thus he addresses Brahmanaspati. The Brahmanaspati rises when the other half of the verse is recited.
24.1.5	"May Brahmanaspati go forth!" thus the horses go forth, with the Brahmanaspati in front, to where they are going to collect the sacrificial materials. It is known that they go forth only after the Brahmanaspati has been addressed.
24.1.6	Having dug out the earth in front of the Ahavaniya fire, he puts down the skin of a black antelope with its neck towards the east and its hair towards the north. Having recited the verse, "O Goddesses, Heaven and Earth," he recites the verse, "May I be protected by the earth dug out." He strikes the earth dug out with the wooden sword. Having taken it up, he carries it with the verse, "For the sacrifice." He pours it on the skin of a antelope with the verse, "For the head of the sacrifice."
24.1.7	Thus he takes the second and the third.
24.1.8	He takes the fourth silently, as much earth as he thinks fit for the Pravargya vessels.
24.1.9	Thus for the others.
24.1.10	"You are the best of this kind." He recites over the boar-killed (animal). "The goddesses, the bees." He recites thus over the anthill. "You are Indra's strength." He recites this over the putrid (animal). "You are Agni's offspring." He recites "You are Prajapati's semen" over the black antelope hair and the goat hair mixed together. Having made the horse smell these (hairs), he says, "May honey make you sweet." He makes it smell with the tail of the female goat.
24.1.11	Some say that it is the act of taking possession.
24.1.12	Many noble ones take possession of it and carry it away, placing it in the northern direction, in a place that is enclosed, elevated, and covered with grass.
24.1.13	"May the honey make thee sweet." Having placed the Madantīs (female attendants) in front, he mixes them with the same Oṅkāsansarjanas. Whatever is done for the Pravargya and water-offering is done by the Madantīs. This is the extreme limit. A woman does not see him, nor a Śūdra, nor one who is doing something. Having abandoned the mouth, he makes it without breathing, with a flute.
24.1.14	He should not let the Pravargya and the Adityas go out of sight. If the Pravargya or the Adityas have gone out of sight, he should desist from the rites after the Kṛtānta rite and complete the remaining rites on the next day.
24.1.15	"He makes the lump with the formula, "Thou art the head of the sacrifice." Holding it with the thumb and the forefinger with the formula, "Thou art in the place of sacrifice," he makes it with the three metres with the formula, "I make thee with the Gayatri metre." He makes the great hero with the three metres, with the Vayu-form, with three, five or unlimited (number of) layers.
24.1.16	"He makes the hole with a reed-stalk, saying, "May Aditi take thy hole." "He thinks that the oblation has reached the deity for the Savishtkrit Agnihotra offering.
24.1.17	Having placed the sand on the northern side with the verse, "May the Sun be pleased with our oblation", he consecrates it with the verse, "Thou art the sacrifice". The other two also are consecrated in the same way. The first is consecrated with the Gayatri verse, the second with the Tristubh verse and the third with the Jagati verse. The others are consecrated silently.
24.1.18	The ladle for pouring the Soma-juice is made of the same clay as the ladle for pouring the oblations. The Adhvaryu's spoon, the spoon for pouring the oblation, the spoon for the Pratiprasthātṛ, the spoon for holding the clarified butter, the two spoons for the Raudra and Rohita rites, the spoon for sprinkling, the spoon for taking the hot water, the spoon for carrying the bricks, the spoon for covering the fire, if the fire is to be covered, are made of the same clay as the ladle for the oblations.
24.1.19	Having placed the horse's hair on the Garhapatya fire, he fumigates the first-made great hero with the two horns, saying, "Thou art the horse's tail." He fumigates the other two silently. From now on he takes the great heroes with the two horns.
24.1.20	Having dug a pit in front of the Garhapatya, having spread it with the materials for cooking blood, having recited the Devapurscarana hymn, he takes up the first-prepared Mahāvīra silently, and the other two silently. Having placed the other ones, he covers them with the materials for preparing blood, lights the Muñja grass and wool on the Garhapaty, and recites the verses "To the light, to the shining" in each direction.
24.1.21	With the two verses, "The sky is now great with its own power," he attends to the cooking of the oblations. With the verse, "May you be successful in the cooked oblations," having taken up the Dhṛti-sticks, he says, "May god Savitr sprinkle you." Having placed the first-prepared Mahāvrata-stick on the earth, and about to be sprinkled, he says, "May the directions and the quarters be satisfied." He places it on the sand towards the north. He places the other two silently, having placed the other sticks.
24.1.22	"He looks at him with the eyes of the sun, saying, 'I am enclosing this one, the son of so-and-so, with his cattle, with Brahmic lustre.' He encloses him three times, going round to the right, with sand, saying, 'With his cattle' (for a king), 'with his cattle' (to a merchant), 'with his Brahmic lustre' (to a brahmin). He encloses him with the Gayatri metre, saying, 'By the Gayatri metre I am enclosing you.' He encloses them with the milk of a black goat, three times each, each one with all (the verses). He puts on them the black antelope skin, saying, 'O god, I am performing the Puruscara rite.' He puts on it, saying, 'May it be for you.' It is known that this is the mantra to be used afterwards.
24.2.1	Those who are going to perform the Pravargya rite cover the doors and make the enclosure for the wife.
24.2.2	The Hotr sits behind, the Adhvaryu in front, the Brahman to the right, the sacrificer to the right, and the Prastotar to the left, the Agnidhra and the Pratiprasthâtar to the north.
24.2.3	Having sprinkled with the Madanti-verses, having performed the Śānti with the first Anuvāka, having released the dwelling with the northern one, having spread the Muñja grass and Prala grass, having recited the Devapuruṣa-verse, having placed the first one made on them, having placed the other two silently, having placed the others.
24.2.4	Here we shall explain the Udumbara (sacrifices). The Samradadasandi (sacrifices) are performed in the beginning. Some call the Rajadasandi (sacrifices), the Rajadasandi sacrifices, the Rajadasandi being the lower one. Some call it the Samradadasandī. It is spread with ropes of Muñja grass, which are of equal length.
24.2.5	Four ladles, two of them unburnt, those are for the Rāuhiṇī-offering. The burnt ones are for the Varshīya-offering. The ladle for the Upāmuṣya-offering, the ladle for the Prāśa-offering, the two ladles, the two spoons, the two great-hero-measured ladles, the ladle for sprinkling, the three rays, the six pieces, the thirteen Vikaṅkata-sticks, the Kantakī-stick, the Samidh-stick, the Palāśa-sticks, the Udumbara-sticks, the Arka-sticks, or the Sami-sticks.
24.2.6	Three kinds of Karshnajina robes, with white and black wool, their handles are made of bamboo or of Udumbara wood, the two golden rods are made of silver and gold, separately. We will explain the two kinds of Maunda, one of which is used by those in exile, the other is used for recitation and narration. There are four kinds of Vishakha ropes, the Pravasa stones are not broken at the tip, the sand is from the Khara hills, the flour is from the Rohina hills, the Maunda filter is made of grass or Darbha, silently consecrating the clarified butter and the sprinkling water.
24.2.7	"O Brahman, we shall proceed with the Pravargya rite. O Hotṛ, praise the Gharma. O Agnīdh, place the two Rāuhiṇa cakes. O Pratiprasthātṛ, move about. O Prastôtṛ, sing the Sâmans."
24.2.8	Having recited the verse, "Brahma, yoked with the Yajurveda, is anointed with the Samaveda," he proceeds with the verse, "Indra-possessed, we proceed." He pours out (the Soma) with the verse, "For Yama, for Makha, I pour thee out." He sprinkles the entire Paridharma three times.
24.2.9	The Pratiprasthātṛ, having sprinkled them, spreads them out. This is known at this time. The Agnīdhra silently places the two Roruka-cakes.
24.2.10	Having taken the king's seat to the front of the Ahavaniya fire, he places it in front of the royal seat. Having spread the black antelope skin on it, with its neck towards the east and its hair towards the north, he says, "O god, I am performing the Puruscara sacrifice." On that (skin), he places the two other great heroes, lying with their heads towards the east. They are not to be moved. Taking the Methi grass, Mayukha grass, and Visakha grass, having gone around to the front of Hotr, having crossed to the south, having entered through the southern door, he strikes the Methi grass to the south of Hotr. This is the eastern door of the same (seat). To the south of the calf's peg, to the north of the goat's peg, within the enclosure, he spreads the Visakha grass. They are spread in this way, being removed.
