1.1.1	Now we shall teach the domestic rites.
3.7.15	Having turned the left arm, having sprinkled the ladle and the spoon, having heated it, he moves towards the south, then towards the west, then towards the north, in accordance with the prescribed order, without turning back.
3.7.16	With the ladle, he pours the remaining water into the fire, moving towards the half of the place where the oblation is not offered.
3.6.3	One who desires prosperity should lick the forehead of the calf born first with his tongue, before the mother licks it, and then eat it. This is the saliva of cows.
3.6.4	One who desires prosperity should offer oblations to the fire in the cowpen at night when the cows have returned, saying, "Collect, collect."
3.7.17	Then, placing his hands on the ground behind the fire, he recites this mantra: "Salutations to the Earth."
3.7.18	At dusk, there is rice pudding and cooked rice.
3.7.19	He should offer it with this mantra: "For hearing, to Vishnu, to Agni, to Prajapati, to all the gods, svāhā."
3.7.20	The other offerings are covered with a pot.
3.6.5	One who desires prosperity makes the mark of the male and female calf with the Udumbara axe on the auspicious days. First on the male, then on the female. The world is a thousand.
3.6.6	Having done so, one should recite the mantra, "With blood, O Svādhiti."
3.6.7	When the calf is tied to the mother cow, one should recite, "This is the mother cow of the calves."
3.7.21	Having placed a bunch of darbha grass with roots to the north of the fire, he recites this mantra: "Soma is the king" and "He who has established the union."
3.7.22	The next day, having prepared unbroken rice and barley grains, he places them in a new vessel and keeps them.
3.7.23	One should offer oblations silently every day, in the evening before the Homa, from the month of Agrahayana.
3.6.8	There are these daily rites there.
3.6.9	In the rite of entering the sacrificial enclosure, the sweeping of the altar.
3.6.10	In the cow sacrifice, milk pudding is the oblation.
3.6.11	One should worship Agni, Pūṣan, Indra, and Īśvara.
3.6.12	Worship of the bull.
3.6.13	The horse sacrifice is explained by the cow sacrifice itself.
3.6.14	Yama and Varuna are the deities here, they are supreme.
3.8.1	On the full moon day of Asvina, the oblation is cooked rice with milk. It is dedicated to Rudra.
3.8.2	One should offer the first oblation with the verse, "May Mitra-Varuna protect us." The second oblation with the words, "May our offspring be protected."
3.8.3	And separately with the names of cows, and with the words, "May our desires be fulfilled."
3.8.4	The other oblations are covered with a pot.
3.6.15	sprinkling with perfumes, sprinkling with perfumes of cows.
3.7.1	Now, then, the rite of listening.
3.7.2	The rite is performed on the full moon day.
3.7.3	Having sprinkled in front of the shed, they carry the fire of the shed.
3.7.4	He sprinkles four times around.
3.7.5	In each direction.
3.7.6	In the case of an additional step,
3.8.5	Having circumambulated the fire clockwise, having looked at the Brahmanas, he should look at himself. That eye, beneficial to the gods, emerged from the east, shining. "May we see a hundred autumns, may we live a hundred autumns."
3.7.7	Having placed the skull in the fire, he tosses a handful of barley, taken up once, into it, without striking it.
3.7.8	After that, having placed the mortar behind the fire, he strikes it, making it shake.
3.7.9	Having made well-cooked barley-meal, he pours it into a bowl, covers it with a winnowing basket, and places it.
3.7.10	It is placed between the southern and western boundaries.
3.8.6	Having fed the Brahmins and eaten himself, he should bind the gems with the mixture of all herbs for the sake of well-being.
3.8.7	In the evening, having fed the cows with the mixture of herbs, he should let them graze with their calves.
3.8.8	Thereby, he attains well-being. Here is the corrected and aligned text:
3.8.9	At the new sacrifice, there is a cake for Indra and Agni.
3.7.11	When the sun has set, he takes the ladle and the winnowing basket and goes to the half of the Atipraṇīta.
3.7.12	He pours the grains into the winnowing-basket and takes water into the ladle.
3.7.13	Having made the grains collected together with the ladle, he pours water on the previously smeared ground and offers the oblation, saying, "This is your oblation to the serpent king in the eastern direction."
3.8.10	Having offered the principal oblation to him, he offers four oblations of ghee, beginning with "To the one with a hundred weapons."
3.8.11	The other (oblations) are covered by the oblation of cooked rice.
3.8.12	One should eat the remaining portion of the oblation as much as the number of those who have come.
3.8.13	Having sprinkled water once, he sprinkles the meat twice.
3.8.14	Three times for the Bhrigus.
3.8.15	and above the waters.
3.8.16	"He should drink without savouring, saying, 'May the good be for our welfare.'
3.8.17	Thus three times.
3.8.18	The fourth time silently.
3.8.19	Having drunk again,
3.8.20	they may savour it there as they wish.
3.8.21	Having sipped water, they should touch their mouth, head, and limbs in the order of their growth, saying, 'You are the remover of evil.'
3.7.14	He places the remaining water in the ladle, thinking that he will not offer the oblation.
3.7.15	Having turned the left arm, having sprinkled the ladle and the spoon, having heated it, he moves towards the south, then towards the west, then towards the north, in accordance with the prescribed order, without turning back.
3.7.16	With the ladle, he pours the remaining water into the fire, moving towards the half of the place where the oblation is not offered.
3.8.22	This is the same for the barley.
3.8.23	"Agni should eat first." This is for the barley. "
3.8.24	"This is the barley mixed with honey." This is for barley.
3.9.1	The offering of oblations is done on the day of Agrahayani.
3.9.2	This has been explained by Sravanamantra.
3.9.3	He does not recite this mantra: "Salutations to the Earth."
3.7.17	Then, placing his hands on the ground behind the fire, he recites this mantra: "Salutations to the Earth."
3.7.18	At dusk, there is rice pudding and cooked rice.
3.7.19	He should offer it with this mantra: "For hearing, to Vishnu, to Agni, to Prajapati, to all the gods, svāhā."
3.7.20	The other offerings are covered with a pot.
3.9.4	Then, having offered the morning oblation in the morning, having collected Darbha grass, Shimshapa, Virana, fruit-bearing Apamarga, and Shirisha, having silently placed the unbroken barley grains in the fire, having greeted the Brahmins with good wishes, having circumambulated the fire-house with these offerings, and having inspected the houses, following the smoke.
3.7.21	Having placed a bunch of darbha grass with roots to the north of the fire, he recites this mantra: "Soma is the king" and "He who has established the union."
3.7.22	The next day, having prepared unbroken rice and barley grains, he places them in a new vessel and keeps them.
3.7.23	One should offer oblations silently every day, in the evening before the Homa, from the month of Agrahayana.
3.9.5	He should discard the materials that have served their purpose.
3.9.6	He should install the gem on the stone slab, reciting these two verses: "To Vastospati" and "To the gem."
3.9.7	He should sprinkle the gem with two water pots, reciting this verse: "They come together."
3.9.8	At dusk, there is a rice pudding oblation.
3.9.9	He should offer it, reciting this verse first: "The first one indeed dwelt."
3.9.10	The other oblations are covered with a pot.
3.8.1	On the full moon day of Asvina, the oblation is cooked rice with milk. It is dedicated to Rudra.
3.8.2	One should offer the first oblation with the verse, "May Mitra-Varuna protect us." The second oblation with the words, "May our offspring be protected."
3.8.3	And separately with the names of cows, and with the words, "May our desires be fulfilled."
3.8.4	The other oblations are covered with a pot.
3.8.5	Having circumambulated the fire clockwise, having looked at the Brahmanas, he should look at himself. That eye, beneficial to the gods, emerged from the east, shining. "May we see a hundred autumns, may we live a hundred autumns."
3.8.6	Having fed the Brahmins and eaten himself, he should bind the gems with the mixture of all herbs for the sake of well-being.
3.8.7	In the evening, having fed the cows with the mixture of herbs, he should let them graze with their calves.
3.8.8	Thereby, he attains well-being. Here is the corrected and aligned text:
3.8.9	At the new sacrifice, there is a cake for Indra and Agni.
3.9.16	The wives of the eldest brother are seated next to him, in order of seniority.
3.9.17	The wives of the younger brothers are seated next to their husbands, in order of their seniority.
3.9.18	When all are seated, the householder places his hands on his knees and recites this verse: "May the earth be peaceful for us."
3.9.19	When the recitation is completed, they sit with their right sides facing each other.
3.9.20	In this way, they turn around three times.
3.8.10	Having offered the principal oblation to him, he offers four oblations of ghee, beginning with "To the one with a hundred weapons."
3.8.11	The other (oblations) are covered by the oblation of cooked rice.
3.8.12	One should eat the remaining portion of the oblation as much as the number of those who have come.
3.8.13	Having sprinkled water once, he sprinkles the meat twice.
3.8.14	Three times for the Bhrigus.
3.9.21	Having performed the auspicious rites according to one's knowledge,
3.9.22	Some perform the auspicious rite of Sama-sangam.
3.9.23	Having sprinkled water as per the meaning,
3.10.1	The eight nights are the deity of the night.
3.10.2	The rite of nourishment.
3.10.3	The deities are Agni, Pitrs, Prajapati, and Visvedevas.
3.10.4	The four-eight-night period is winter.
3.10.5	One should desire all of them equally.
3.10.6	Thus says Kausika.
3.8.15	and above the waters.
3.8.16	"He should drink without savouring, saying, 'May the good be for our welfare.'
3.8.17	Thus three times.
3.8.18	The fourth time silently.
3.8.19	Having drunk again,
3.8.20	they may savour it there as they wish.
3.8.21	Having sipped water, they should touch their mouth, head, and limbs in the order of their growth, saying, 'You are the remover of evil.'
3.10.7	The Triastaka is mentioned by Audghahmaani.
3.10.8	So also by Gautama and Varakhandin.
3.10.9	The eighth day of the dark half of the month of Agrahayana is called Tamisra. It is called Apupasthami.
3.10.10	Having prepared rice in a pot, he cooks rice.
3.10.11	He cooks eight cakes in a pot without turning them.
3.10.12	One-pot cakes.
3.8.22	This is the same for the barley.
3.8.23	"Agni should eat first." This is for the barley. "
3.8.24	"This is the barley mixed with honey." This is for barley.
3.9.1	The offering of oblations is done on the day of Agrahayani.
3.9.2	This has been explained by Sravanamantra.
3.9.3	He does not recite this mantra: "Salutations to the Earth."
3.10.13	The mantra-less ones, says Audgāhamāṇi.
3.10.14	The Triyambaka-measure ones.
3.10.15	Having cooked and poured over water, one should pour over again.
3.10.16	One offers the cooked rice and cakes to the eight-day ritual with the formula, "To the eight-day rite svāhā."
3.10.17	The cooked rice and cakes are for the eight-day rites.
3.10.18	From the eighth day onwards, a cow is offered.
3.9.4	Then, having offered the morning oblation in the morning, having collected Darbha grass, Shimshapa, Virana, fruit-bearing Apamarga, and Shirisha, having silently placed the unbroken barley grains in the fire, having greeted the Brahmins with good wishes, having circumambulated the fire-house with these offerings, and having inspected the houses, following the smoke.
3.10.19	Having placed it in front of the fire at the time of the junction, one should offer it when it is present, with the verse, "May the cattle think of you."
3.10.20	Having offered, one should bless with the verse, "May your mother and mind be pleased with you."
3.10.21	One should sprinkle with barley-bearing water, saying, "I sprinkle for the sake of the Ashtas, for your pleasure."
3.10.22	One should circumambulate with the Urmuka, saying, "The wise lord of wealth has surrounded..."
3.9.5	He should discard the materials that have served their purpose.
3.9.6	He should install the gem on the stone slab, reciting these two verses: "To Vastospati" and "To the gem."
3.9.7	He should sprinkle the gem with two water pots, reciting this verse: "They come together."
3.9.8	At dusk, there is a rice pudding oblation.
3.9.9	He should offer it, reciting this verse first: "The first one indeed dwelt."
3.9.10	The other oblations are covered with a pot.
3.10.23	He should give water to drink.
3.10.24	He should sprinkle the water remaining after drinking under the animal, saying, "The oblation is taken by the gods."
3.10.25	Then, having led it northwards, they make it lie down.
3.10.26	With its head towards the east and its feet towards the north, for the god-deity.
3.10.27	With its feet towards the south and its head towards the west, for the father-deity.
3.9.11-15	Then, having placed his hands on the sacrificial grass behind the fire, he recites these Vyāhṛtis: "For the kingdom." One should spread a mat behind the fire. With grass pointing towards the north. Inclined towards the north. On that, having spread uninjured mats, the householder sits to the right.
3.10.28	If the animal is not killed, one should offer with the formula, "May the animal not die."
3.10.29	The wife, having taken water, should wash all the channels of the animal.
3.10.30	Having covered the animal with the Pavitra (a piece of cloth) from the front of the navel and having arranged it in the direction of the hair, they take out the Vapa (the fat).
3.10.31	Having tied it to the branches of Shakha and Vishakha trees, sprinkle it and cook it.
3.9.16	The wives of the eldest brother are seated next to him, in order of seniority.
3.9.17	The wives of the younger brothers are seated next to their husbands, in order of their seniority.
3.9.18	When all are seated, the householder places his hands on his knees and recites this verse: "May the earth be peaceful for us."
3.9.19	When the recitation is completed, they sit with their right sides facing each other.
3.9.20	In this way, they turn around three times.
3.10.32	If there is a fall, one should say, "May it be cut."
3.10.33	So that blood does not flow from the ground before the fire.
3.10.34	Having poured over the cooked rice, having taken it up, one should pour over again.
3.10.35	Having covered the pot with the pot, one offers the Vasativarī with the Svishtakrit formula, "To the Vasativarīs, svāhā."
3.10.36	The pot is covered with the pot, the other is covered with the other.
3.9.21	Having performed the auspicious rites according to one's knowledge,
3.9.22	Some perform the auspicious rite of Sama-sangam.
3.9.23	Having sprinkled water as per the meaning,
3.10.1	The eight nights are the deity of the night.
3.10.2	The rite of nourishment.
3.10.3	The deities are Agni, Pitrs, Prajapati, and Visvedevas.
3.10.4	The four-eight-night period is winter.
3.10.5	One should desire all of them equally.
3.10.6	Thus says Kausika.
4.1.1	He strikes the Vapa and the Srapanis.
4.1.2	The one with one point is towards the east, the other towards the west.
4.1.3	The Avadanas are cut from all parts of the body.
4.1.4	Except from the left thigh and the Kloman.
4.1.5	One should place the left thigh on the Anvasthakya.
3.10.7	The Triastaka is mentioned by Audghahmaani.
3.10.8	So also by Gautama and Varakhandin.
3.10.9	The eighth day of the dark half of the month of Agrahayana is called Tamisra. It is called Apupasthami.
3.10.10	Having prepared rice in a pot, he cooks rice.
3.10.11	He cooks eight cakes in a pot without turning them.
3.10.12	One-pot cakes.
4.1.6	In that very fire, he cooks rice-gruel and meat-gruel separately with two ladles, turning clockwise.
4.1.7	Having poured the melted ghee over the cooked rice, he should pour it back.
4.1.8	Having poured water into the pot,
4.1.9	Having placed the ladles on a stone slab over a fig tree branch,
4.1.10	Having covered the pot with the lid, he pours the ladles into the pot.
3.10.13	The mantra-less ones, says Audgāhamāṇi.
3.10.14	The Triyambaka-measure ones.
3.10.15	Having cooked and poured over water, one should pour over again.
3.10.16	One offers the cooked rice and cakes to the eight-day ritual with the formula, "To the eight-day rite svāhā."
3.10.17	The cooked rice and cakes are for the eight-day rites.
3.10.18	From the eighth day onwards, a cow is offered.
4.1.11	and Sviṣṭakṛt separately.
4.1.12	Having taken out a Bilva-measure from the Charu, one should mix it with the soup and Avadānas.
4.1.13	Taking four spoonfuls of ghee, one should offer with the first eight verses, beginning with "Agni in Agni".
4.1.14	Taking a third measure from the Sanni tā, one offers with the second and third verses.
4.1.15	One adds the Svāhā sound to the northern one.
4.1.16	In the same way, the fourth and fifth, and the sixth and seventh.
4.1.17	Having taken the remainder, one should offer it on the eighth day.
4.1.18	If there is little food and darkness, one should perform it with an animal.
4.1.19	Or one should perform a pot-cooked offering.
4.1.20	Or one can offer a mouthful of grass.
3.10.19	Having placed it in front of the fire at the time of the junction, one should offer it when it is present, with the verse, "May the cattle think of you."
3.10.20	Having offered, one should bless with the verse, "May your mother and mind be pleased with you."
3.10.21	One should sprinkle with barley-bearing water, saying, "I sprinkle for the sake of the Ashtas, for your pleasure."
3.10.22	One should circumambulate with the Urmuka, saying, "The wise lord of wealth has surrounded..."
3.10.23	He should give water to drink.
3.10.24	He should sprinkle the water remaining after drinking under the animal, saying, "The oblation is taken by the gods."
3.10.25	Then, having led it northwards, they make it lie down.
3.10.26	With its head towards the east and its feet towards the north, for the god-deity.
3.10.27	With its feet towards the south and its head towards the west, for the father-deity.
4.2.7	Then the Upasampadā.
4.2.8	In the northern half, having made the mark of the one who is surrounded, they carry the fire.
4.2.9	After the fire, having placed the mortar, he strikes a handful of grains taken once with the left and right hands.
4.2.10	When they become heated.
4.2.11	He should make them well-husked only once.
3.10.28	If the animal is not killed, one should offer with the formula, "May the animal not die."
3.10.29	The wife, having taken water, should wash all the channels of the animal.
3.10.30	Having covered the animal with the Pavitra (a piece of cloth) from the front of the navel and having arranged it in the direction of the hair, they take out the Vapa (the fat).
3.10.31	Having tied it to the branches of Shakha and Vishakha trees, sprinkle it and cook it.
4.2.12	Then, having cut off a piece of flesh from the thigh of the dead man, he should cut it into small pieces in a new knife.
4.2.13	So that the pieces of flesh may be like balls.
4.2.14	He cooks the rice-gruel and the meat-gruel separately in the same fire, in two separate vessels, and puts them in the east.
4.2.15	Having poured over the cooked rice, having taken it to the right, one should not pour over it again.
4.2.16	Having covered the southern half, one should dig three furrows in the order of the previous procedure.
4.2.17	The furrows for the directions should be four fingers wide and dug accordingly.
4.2.18	Having made a mark in front of the eastern furrow, they carry the fire.
3.10.32	If there is a fall, one should say, "May it be cut."
3.10.33	So that blood does not flow from the ground before the fire.
3.10.34	Having poured over the cooked rice, having taken it up, one should pour over again.
3.10.35	Having covered the pot with the pot, one offers the Vasativarī with the Svishtakrit formula, "To the Vasativarīs, svāhā."
3.10.36	The pot is covered with the pot, the other is covered with the other.
4.1.1	He strikes the Vapa and the Srapanis.
4.1.2	The one with one point is towards the east, the other towards the west.
4.1.3	The Avadanas are cut from all parts of the body.
4.1.4	Except from the left thigh and the Kloman.
4.1.5	One should place the left thigh on the Anvasthakya.
4.2.19-26	Having dug a trench on the other side, he should place it in the characteristic (of the trench). He spreads a handful of darbha grass cut at one time. And the trench. The earlier procedures. Afterwards, he should spread a layer of kuśa grass with its tips towards the south. Towards the south-facing slope. And he should place a bundle of darbha grass.
4.1.6	In that very fire, he cooks rice-gruel and meat-gruel separately with two ladles, turning clockwise.
4.1.7	Having poured the melted ghee over the cooked rice, he should pour it back.
4.1.8	Having poured water into the pot,
4.1.9	Having placed the ladles on a stone slab over a fig tree branch,
4.1.10	Having covered the pot with the lid, he pours the ladles into the pot.
4.2.27	There they bring in each one of them the left arm.
4.2.28	The pot for the oblation, the ladle, the vessel, the ladle, water.
4.2.29	Having placed a stone on the sacrificial grass, the wife covers it with a cloth.
4.2.30	And rubbing the ointment on that, she anoints three darbha-grass-twigs, the left ones.
4.2.31	And he should prepare oil.
4.2.32	And a silk-cloth.
4.1.11	and Sviṣṭakṛt separately.
4.1.12	Having taken out a Bilva-measure from the Charu, one should mix it with the soup and Avadānas.
4.1.13	Taking four spoonfuls of ghee, one should offer with the first eight verses, beginning with "Agni in Agni".
4.1.14	Taking a third measure from the Sanni tā, one offers with the second and third verses.
4.1.15	One adds the Svāhā sound to the northern one.
4.2.33	Having seated Brahmins in a clean place, who are not to be censured, an even number, facing north,
4.2.34	and having given them Darbha grass,
4.2.35	he gives water with sesame seeds, taking the name of the father, saying, "This is the water with sesame seeds for you, for those who follow you here and those whom you follow. To them, svadhā."
4.2.36	Having touched water, he does the same for the other two.
4.2.37	Similarly, he offers fragrances.
4.1.16	In the same way, the fourth and fifth, and the sixth and seventh.
4.1.17	Having taken the remainder, one should offer it on the eighth day.
4.1.18	If there is little food and darkness, one should perform it with an animal.
4.1.19	Or one should perform a pot-cooked offering.
4.1.20	Or one can offer a mouthful of grass.
4.2.38	The invocation "I shall offer in the fire" is made by one who is going to offer.
4.2.39	When it is said "Do", one should offer the clarified butter in the ladle, having poured it into the pot, with the formula "Svāhā to Soma, the father of the fathers." The eastern one is offered with the formula "To Soma, the father." The northern one is offered with "Svāhā, to Agni, the carrier of oblations."
4.3.1	From here onwards, the rites are performed by one facing the east, with speech restrained.
4.3.2	Taking a bunch of darbha grass in his left hand, he should draw a line with the tip pointing towards the right, saying, "The Asuras have been defeated."
4.3.3	Taking the oṃmuk grass in his left palm, he should place it on the right side of the furrows, saying, "Those who release the forms."
4.3.4	Then he invokes the ancestors, saying, "These are the ancestors of Soma."
4.2.7	Then the Upasampadā.
4.2.8	In the northern half, having made the mark of the one who is surrounded, they carry the fire.
4.2.9	After the fire, having placed the mortar, he strikes a handful of grains taken once with the left and right hands.
4.2.10	When they become heated.
4.2.11	He should make them well-husked only once.
4.3.5	Then he should place the water-vessels in the furrows.
4.3.6	Taking the water-vessel with the left hand, he should place it on the eastern furrow among the darbha grass, reciting the name of the father, "He who is here and those who follow you, to him and to you, svadhā."
4.3.7	Having touched the water, he should do the same for the other two.
4.2.12	Then, having cut off a piece of flesh from the thigh of the dead man, he should cut it into small pieces in a new knife.
4.2.13	So that the pieces of flesh may be like balls.
4.2.14	He cooks the rice-gruel and the meat-gruel separately in the same fire, in two separate vessels, and puts them in the east.
4.3.8	Taking the spoon in his left hand, he should take three handfuls of the Darbha grass from the heap of Darbha grass and place them in the east direction, saying, "This is your ball, those who are here following you and those whom you follow. To him, svadhā."
4.3.9	Having touched the water, he should do the same for the other two.
4.2.15	Having poured over the cooked rice, having taken it to the right, one should not pour over it again.
4.2.16	Having covered the southern half, one should dig three furrows in the order of the previous procedure.
4.2.17	The furrows for the directions should be four fingers wide and dug accordingly.
4.2.18	Having made a mark in front of the eastern furrow, they carry the fire.
4.3.10	If one does not know the names, one should offer the first ball with the words, "Svāhā to the Pitrs seated on earth." The second with the words, “Svāhā to those seated in the sky." The third with the words, "Svāhā to them seated in heaven."
4.3.11	Having offered, one recites the mantra, "O Pitrs, may you be pleased and may you bestow rain according to your share."
4.2.19-26	Having dug a trench on the other side, he should place it in the characteristic (of the trench). He spreads a handful of darbha grass cut at one time. And the trench. The earlier procedures. Afterwards, he should spread a layer of kuśa grass with its tips towards the south. Towards the south-facing slope. And he should place a bundle of darbha grass.
4.3.12	Having turned away from the front-breathing, he should recite the verse, "May the Fathers be pleased with me as they are pleased with their own share."
4.3.13	Taking a bunch of Darbha grass in his left hand, he should place it in the eastern direction, reciting the name of the father and saying, "This is your offering, those who are here and those who follow you. To them, svadhā!"
4.2.27	There they bring in each one of them the left arm.
4.2.28	The pot for the oblation, the ladle, the vessel, the ladle, water.
4.2.29	Having placed a stone on the sacrificial grass, the wife covers it with a cloth.
4.2.30	And rubbing the ointment on that, she anoints three darbha-grass-twigs, the left ones.
4.2.31	And he should prepare oil.
4.2.32	And a silk-cloth.
4.3.14	Having touched water, he does the same with the other two.
4.3.15	Similarly, oil.
4.3.16	Similarly, fragrant (water).
4.3.17	Then he sprinkles (water).
4.3.18	Having placed his hands stretched out towards the east, he says, "Salutations to you, O Fathers, for life. Salutations to you, O fathers, for nourishment."
4.3.19	On the middle line, having placed his left hand stretched out, he says, “Salutations to you O Fathers, for the terrible. Salutations to You, O Fathers, For the nourishing."
4.2.33	Having seated Brahmins in a clean place, who are not to be censured, an even number, facing north,
4.2.34	and having given them Darbha grass,
4.2.35	he gives water with sesame seeds, taking the name of the father, saying, "This is the water with sesame seeds for you, for those who follow you here and those whom you follow. To them, svadhā."
4.2.36	Having touched water, he does the same for the other two.
4.2.37	Similarly, he offers fragrances.
4.3.20	In the best (place) the two hands are stretched out towards the south. "Obeisance to you, O Fathers, to Svāhā. Obeisance to you, Fathers, to Manasa."
4.3.21	Then with folded hands he mutters, "Obeisance be to you, O fathers, obeisance be to you."
4.3.22	He looks at the houses, "The Fathers have given us the houses."
4.3.23	He looks upon the balls, "The Fathers' assembly is mine."
4.2.38	The invocation "I shall offer in the fire" is made by one who is going to offer.
4.2.39	When it is said "Do", one should offer the clarified butter in the ladle, having poured it into the pot, with the formula "Svāhā to Soma, the father of the fathers." The eastern one is offered with the formula "To Soma, the father." The northern one is offered with "Svāhā, to Agni, the carrier of oblations."
4.3.1	From here onwards, the rites are performed by one facing the east, with speech restrained.
4.3.24	Taking the thread of the Sūtra with the left hand, he should place it in the eastern corner of the bundle, saying, "This garment is for your father, for those who follow him here and those whom he follows. To him, svadhā!"
4.3.25	Having touched water, he should do the same for the other two.
4.3.26	Taking the water-pot in his left hand, he should sprinkle the balls of food with the formula, "Carrying nourishment."
4.3.27	The wife desiring a son should eat the middle ball with the formula, “The fathers have deposited the embryo.”
4.3.28	Or he who would partake of the remnants of those Brāhmaṇas.
4.3.2	Taking a bunch of darbha grass in his left hand, he should draw a line with the tip pointing towards the right, saying, "The Asuras have been defeated."
4.3.3	Taking the oṃmuk grass in his left palm, he should place it on the right side of the furrows, saying, "Those who release the forms."
4.3.4	Then he invokes the ancestors, saying, "These are the ancestors of Soma."
4.3.5	Then he should place the water-vessels in the furrows.
4.3.6	Taking the water-vessel with the left hand, he should place it on the eastern furrow among the darbha grass, reciting the name of the father, "He who is here and those who follow you, to him and to you, svadhā."
4.3.7	Having touched the water, he should do the same for the other two.
4.3.29	"The one who is our messenger, the one who is born of oblation, has become (the fire)." Having sprinkled the torch with water,
4.3.30	Having washed the utensils in pairs, one should take them back.
4.3.31	One should place the balls in water.
4.3.32	In the fire that has been carried forward.
4.3.33	One should feed a brahmin.
4.3.34	Or one should give to a cow.
4.3.35	One should keep pairs in the places of growth and completion.
4.3.36	The offering is made clockwise.
4.3.8	Taking the spoon in his left hand, he should take three handfuls of the Darbha grass from the heap of Darbha grass and place them in the east direction, saying, "This is your ball, those who are here following you and those whom you follow. To him, svadhā."
4.3.9	Having touched the water, he should do the same for the other two.
4.3.10	If one does not know the names, one should offer the first ball with the words, "Svāhā to the Pitrs seated on earth." The second with the words, “Svāhā to those seated in the sky." The third with the words, "Svāhā to them seated in heaven."
4.3.11	Having offered, one recites the mantra, "O Pitrs, may you be pleased and may you bestow rain according to your share."
4.3.37	The meaning of sesamum is understood from the meaning of barley.
4.4.1	The offering of balls of rice to the departed ancestors on the day of the new moon is explained by the Anvasthalipaka rite.
4.4.2	The Sraddha rite is performed on the day of new moon.
4.4.3	The other rites are Annaharana.
4.4.4	The rite is performed on a seat.
4.4.5	The offering is made in the southern fire.
4.4.6	And then there is Atiprajna.
4.4.7	In the fire of the Sala tree, for one who has not established the sacred fires.
4.4.8	One Karasru.
4.3.12	Having turned away from the front-breathing, he should recite the verse, "May the Fathers be pleased with me as they are pleased with their own share."
4.3.13	Taking a bunch of Darbha grass in his left hand, he should place it in the eastern direction, reciting the name of the father and saying, "This is your offering, those who are here and those who follow you. To them, svadhā!"
4.4.9	To the right of that is the place for Agni.
4.4.10	Here there is no keeping of torches.
4.4.11	There is no own mat.
4.4.12	There is neither anointing nor applying of collyrium.
4.4.13	There is not fragrance.
4.4.14	There is nothing to be hidden.
4.4.15	Inside the water pot.
4.4.16	One should keep the garment.
4.4.17	From the eighth day of Māgha onwards, there is a cooked rice offering.
4.4.18	One should offer it.
4.4.19	One offers with the mantra, "Svāhā to Aṣṭakā."
4.3.14	Having touched water, he does the same with the other two.
4.3.15	Similarly, oil.
4.3.16	Similarly, fragrant (water).
4.3.17	Then he sprinkles (water).
4.3.18	Having placed his hands stretched out towards the east, he says, "Salutations to you, O Fathers, for life. Salutations to you, O fathers, for nourishment."
4.3.19	On the middle line, having placed his left hand stretched out, he says, “Salutations to you O Fathers, for the terrible. Salutations to You, O Fathers, For the nourishing."
4.4.20	Other than the Sthālīpāka.
4.4.21	Shaka is the side dish.
4.4.22	In the case of animals dedicated to the Pitrs and the Devas, one should offer the Vapa with the verse, "O Jātavedas, go to the Pitrs with the Vapa."
4.4.23	In the case dedicated to the Devas, with the verse, "O Jātaveda, go to the Devas with the Vapa."
4.4.24	In the case where the deity is unknown, one offers with the verse, "Obeisance to the unknown deity. Svāhā!"
4.4.25	Other than the Sthalipaka.
4.3.20	In the best (place) the two hands are stretched out towards the south. "Obeisance to you, O Fathers, to Svāhā. Obeisance to you, Fathers, to Manasa."
4.3.21	Then with folded hands he mutters, "Obeisance be to you, O fathers, obeisance be to you."
4.3.22	He looks at the houses, "The Fathers have given us the houses."
4.3.23	He looks upon the balls, "The Fathers' assembly is mine."
4.4.26	When the debt is known, one should offer with the middle leaf of the palm, saying, "This is the debt."
4.4.27	Now, then, the practice of plowing.
4.4.28	Having cooked a meal in an auspicious constellation, one should offer to these deities: to Indra, to the Maruts, to Parjanya, to Asani, to Bhaga.
4.4.29	One should worship Sita, Asha, Aradha, and Ananga.
4.3.24	Taking the thread of the Sūtra with the left hand, he should place it in the eastern corner of the bundle, saying, "This garment is for your father, for those who follow him here and those whom he follows. To him, svadhā!"
4.3.25	Having touched water, he should do the same for the other two.
4.4.30	These are the same deities in the rites of sowing, ploughing, and harvesting.
4.4.31	One should offer to Indra in the heaps of grain.
4.4.32	The oblation for Indraṇī is cooked rice.
4.4.33	One should make an offering to him on the eighth day, saying, "One who is tormented by austerity."
4.4.34	The oblations for Indraṇī are covered, the oblations for Indra are covered.
4.5.1	From here onwards, they are optional.
4.5.2	Some say that they are in the eastern direction.
4.3.26	Taking the water-pot in his left hand, he should sprinkle the balls of food with the formula, "Carrying nourishment."
4.3.27	The wife desiring a son should eat the middle ball with the formula, “The fathers have deposited the embryo.”
4.3.28	Or he who would partake of the remnants of those Brāhmaṇas.
4.5.3	Then, having placed the hands on the ground behind the fire, he should say, "We offer this to the earth."
4.5.4	"Wealth belonging to the sun" at night, "Wealth belonging to the day" during the day.
4.5.5	One should conclude with the three-verse hymn, "This hymn."
4.5.6	Vairūpākṣa is the first of the Homa offerings.
4.5.7	And in the optional ones.
4.5.8	Having recited the mantras "Tapas" and "Tejas", one should control the breath and then begin to breathe, focusing on Vaikara, the deity.
4.5.9	In the case of optional rites, one should fast for three nights.
4.5.10	Or one should eat three meals.
4.5.11	But in the case of the first application of those regularly employed,
4.5.12	One should fast before performing the rites of sacrifice.
